loan_id,customer_id,origination_date,loan_amount,term_months,interest_rate,loan_grade,purpose,status,last_payment_date,remaining_balance,payments_made,age,annual_income,employment_length_yrs,home_ownership,state,credit_score,is_default,is_delinquent,orig_year,orig_quarter,orig_yrq,income_band,age_band
L02195,B03163,2022-10-16,9600,36,13.36,C,Debt Consolidation,Current,2024-12-05,2666.67,26,36,33857,7,RENT,NC,696,0,0,2022,4,2022-Q4,1_Under 35K,3_35-44
L02196,B00198,2022-12-09,31900,48,6.66,A,Medical,Current,2024-12-19,15950.0,24,43,98707,3,MORTGAGE,MN,767,0,0,2022,4,2022-Q4,4_80K-120K,3_35-44
L02197,B00039,2023-03-28,16100,24,16.83,D,Business,Current,2024-12-11,2012.5,21,26,43461,9,MORTGAGE,MD,684,0,0,2023,1,2023-Q1,2_35K-55K,2_26-34
L02198,B02519,2021-09-25,32800,48,17.28,D,Auto,Current,2024-12-17,6150.0,39,39,99683,5,MORTGAGE,TX,678,0,0,2021,3,2021-Q3,4_80K-120K,3_35-44
L02199,B02127,2023-01-29,12200,48,16.04,D,Debt Consolidation,Current,2024-12-24,6354.17,23,27,60200,1,MORTGAGE,MI,652,0,0,2023,1,2023-Q1,3_55K-80K,2_26-34
L02200,B00729,2023-11-21,27900,60,14.54,C,Medical,Current,2024-12-11,21855.0,13,35,68194,3,MORTGAGE,NJ,714,0,0,2023,4,2023-Q4,3_55K-80K,3_35-44
L02201,B03900,2024-02-25,11800,60,16.61,D,Debt Consolidation,Current,2024-12-17,9833.33,10,46,48015,8,MORTGAGE,SC,664,0,0,2024,1,2024-Q1,2_35K-55K,4_45-54
L02202,B03166,2021-08-06,24300,48,9.99,B,Home Improvement,Current,2024-12-25,4050.0,40,21,69775,1,MORTGAGE,CA,685,0,0,2021,3,2021-Q3,3_55K-80K,1_21-25
L02203,B04228,2022-10-16,10100,60,17.85,D,Home Improvement,Late (30-59 days),2024-10-02,8352.08,21,47,80719,8,OWN,IN,658,0,1,2022,4,2022-Q4,4_80K-120K,4_45-54
L02204,B02125,2022-05-11,9600,36,18.06,D,Medical,Current,2024-12-05,1333.33,31,42,34200,4,OWN,NJ,674,0,0,2022,2,2022-Q2,1_Under 35K,3_35-44
L02205,B04135,2023-08-14,8900,36,21.84,E,Auto,Current,2024-12-19,4944.44,16,40,26588,1,RENT,MO,577,0,0,2023,3,2023-Q3,1_Under 35K,3_35-44
L02206,B03772,2021-09-08,35800,60,26.31,F,Auto,Current,2024-12-07,12530.0,39,36,87709,2,MORTGAGE,NY,617,0,0,2021,3,2021-Q3,4_80K-120K,3_35-44
L02207,B03258,2022-07-02,22000,60,7.71,A,Medical,Current,2024-12-17,11366.67,29,33,175378,7,OWN,UT,753,0,0,2022,3,2022-Q3,5_Over 120K,2_26-34
L02208,B03207,2023-07-10,25600,36,11.14,B,Home Improvement,Current,2024-12-27,13511.11,17,32,116626,1,MORTGAGE,FL,720,0,0,2023,3,2023-Q3,4_80K-120K,2_26-34
L02209,B02599,2022-05-23,16100,36,22.72,E,Auto,Current,2024-12-01,2236.11,31,56,30254,9,RENT,TX,661,0,0,2022,2,2022-Q2,1_Under 35K,5_55-64
L02210,B04436,2021-10-16,26500,60,16.51,D,Debt Consolidation,Current,2024-11-30,9716.67,38,50,47723,3,RENT,OH,649,0,0,2021,4,2021-Q4,2_35K-55K,4_45-54
L02211,B03314,2021-07-18,15900,36,10.01,B,Home Improvement,Fully Paid,2024-11-18,0.0,36,29,39377,0,MORTGAGE,TX,727,0,0,2021,3,2021-Q3,2_35K-55K,2_26-34
L02212,B01245,2021-04-14,8900,36,7.69,A,Debt Consolidation,Fully Paid,2024-08-12,0.0,36,34,18527,4,MORTGAGE,NY,732,0,0,2021,2,2021-Q2,1_Under 35K,2_26-34
L02213,B04088,2022-08-18,5500,48,26.38,F,Business,Late (30-59 days),2024-10-25,4030.07,20,42,18000,8,RENT,FL,626,0,1,2022,3,2022-Q3,1_Under 35K,3_35-44
L02214,B00658,2023-02-26,40000,24,12.28,C,Business,Current,2024-12-18,3333.33,22,41,244017,8,RENT,OH,695,0,0,2023,1,2023-Q1,5_Over 120K,3_35-44
L02215,B02966,2024-06-14,12600,36,10.04,B,Debt Consolidation,Current,2024-12-02,10500.0,6,38,30536,8,RENT,CA,690,0,0,2024,2,2024-Q2,1_Under 35K,3_35-44
L02216,B01700,2023-05-07,10100,60,12.82,C,Personal,Current,2024-12-20,6901.67,19,44,40254,10,MORTGAGE,WA,681,0,0,2023,2,2023-Q2,2_35K-55K,3_35-44
L02217,B04457,2022-05-24,9500,36,28.23,F,Debt Consolidation,Default,2024-08-24,2300.88,11,28,25858,2,RENT,MD,594,1,0,2022,2,2022-Q2,1_Under 35K,2_26-34
L02218,B03044,2021-11-24,31800,60,17.18,D,Debt Consolidation,Current,2024-12-08,12190.0,37,44,102952,4,RENT,IN,663,0,0,2021,4,2021-Q4,4_80K-120K,3_35-44
L02219,B04425,2022-11-02,10200,60,25.97,F,Home Improvement,Default,2024-10-28,3052.4,10,31,26497,1,MORTGAGE,GA,581,1,0,2022,4,2022-Q4,1_Under 35K,2_26-34
L02220,B01800,2024-03-29,10400,60,13.71,C,Debt Consolidation,Default,2024-08-06,2534.82,5,42,35518,9,RENT,CA,693,1,0,2024,1,2024-Q1,2_35K-55K,3_35-44
L02221,B03627,2022-10-03,15600,60,26.86,F,Debt Consolidation,Default,2024-10-13,6053.27,4,31,79495,1,OWN,NY,612,1,0,2022,4,2022-Q4,3_55K-80K,2_26-34
L02222,B03978,2022-01-24,7300,36,17.21,D,Personal,Current,2024-12-09,202.78,35,59,20882,5,RENT,NY,644,0,0,2022,1,2022-Q1,1_Under 35K,5_55-64
L02223,B01977,2021-11-23,37900,48,21.42,E,Debt Consolidation,Current,2024-12-14,8685.42,37,55,86720,0,MORTGAGE,CA,641,0,0,2021,4,2021-Q4,4_80K-120K,5_55-64
L02224,B03670,2023-10-18,20100,60,21.46,E,Personal,Default,2024-10-11,11746.61,6,46,46051,7,OWN,FL,632,1,0,2023,4,2023-Q4,2_35K-55K,4_45-54
L02225,B04193,2023-11-21,10700,36,14.02,C,Debt Consolidation,Current,2024-12-10,6836.11,13,57,65624,1,MORTGAGE,NC,671,0,0,2023,4,2023-Q4,3_55K-80K,5_55-64
L02226,B00938,2023-08-15,34700,36,13.74,C,Medical,Current,2024-12-23,19277.78,16,50,94013,10,MORTGAGE,TX,723,0,0,2023,3,2023-Q3,4_80K-120K,4_45-54
L02227,B01290,2023-10-19,21800,48,13.66,C,Personal,Default,2024-11-23,10358.4,4,21,51639,10,OWN,CO,711,1,0,2023,4,2023-Q4,2_35K-55K,1_21-25
L02228,B02151,2022-09-24,20500,48,17.01,D,Personal,Current,2024-12-28,8968.75,27,39,56471,6,RENT,VA,643,0,0,2022,3,2022-Q3,3_55K-80K,3_35-44
L02229,B00513,2023-10-16,21700,48,21.31,E,Debt Consolidation,Current,2024-12-14,15370.83,14,39,49258,4,OWN,MI,655,0,0,2023,4,2023-Q4,2_35K-55K,3_35-44
L02230,B01517,2021-02-17,20100,48,10.87,B,Debt Consolidation,Current,2024-12-23,837.5,46,60,162463,10,MORTGAGE,CA,688,0,0,2021,1,2021-Q1,5_Over 120K,5_55-64
L02231,B02083,2021-07-04,9700,48,13.62,C,Vacation,Late (60-89 days),2024-11-03,5787.81,29,24,42257,4,RENT,PA,705,0,1,2021,3,2021-Q3,2_35K-55K,1_21-25
L02232,B01405,2023-03-17,12300,48,17.13,D,Home Improvement,Current,2024-12-02,6918.75,21,53,29984,6,RENT,WA,671,0,0,2023,1,2023-Q1,1_Under 35K,4_45-54
L02233,B04493,2023-11-02,14100,36,14.98,C,Home Improvement,Default,2024-08-06,8573.1,1,34,45023,5,MORTGAGE,VA,642,1,0,2023,4,2023-Q4,2_35K-55K,2_26-34
L02234,B01932,2023-07-26,8500,36,20.72,E,Medical,Default,2024-08-16,3094.75,7,47,18000,3,MORTGAGE,NJ,641,1,0,2023,3,2023-Q3,1_Under 35K,4_45-54
L02235,B01886,2022-05-09,37600,48,21.1,E,Debt Consolidation,Current,2024-12-21,13316.67,31,45,98457,1,RENT,IL,649,0,0,2022,2,2022-Q2,4_80K-120K,4_45-54
L02236,B02354,2022-03-17,4800,24,28.72,F,Personal,Fully Paid,2024-09-05,0.0,24,25,18974,2,MORTGAGE,SC,619,0,0,2022,1,2022-Q1,1_Under 35K,1_21-25
L02237,B03808,2024-04-09,25000,60,10.32,B,Debt Consolidation,Current,2024-12-17,21666.67,8,21,140278,2,MORTGAGE,SC,747,0,0,2024,2,2024-Q2,5_Over 120K,1_21-25
L02238,B02747,2022-12-24,7000,60,17.05,D,Home Improvement,Current,2024-12-13,4200.0,24,44,45949,6,RENT,FL,682,0,0,2022,4,2022-Q4,2_35K-55K,3_35-44
L02239,B00581,2021-04-10,11900,48,16.9,D,Debt Consolidation,Current,2024-12-21,991.67,44,46,28382,5,RENT,NC,715,0,0,2021,2,2021-Q2,1_Under 35K,4_45-54
L02240,B02213,2021-04-14,33700,60,13.84,C,Debt Consolidation,Current,2024-12-21,8986.67,44,52,107890,2,MORTGAGE,KY,695,0,0,2021,2,2021-Q2,4_80K-120K,4_45-54
L02241,B03330,2022-07-31,11600,48,21.18,E,Home Improvement,Current,2024-11-26,4591.67,29,52,26047,9,RENT,AZ,618,0,0,2022,3,2022-Q3,1_Under 35K,4_45-54
L02242,B00102,2023-10-11,30900,24,12.01,C,Auto,Current,2024-12-17,12875.0,14,36,82093,4,MORTGAGE,VA,710,0,0,2023,4,2023-Q4,4_80K-120K,3_35-44
L02243,B04289,2024-05-08,25700,48,8.4,A,Business,Current,2024-12-26,21952.08,7,60,71225,8,MORTGAGE,CA,730,0,0,2024,2,2024-Q2,3_55K-80K,5_55-64
L02244,B03843,2024-09-01,40000,36,8.81,B,Personal,Current,2024-12-05,36666.67,3,53,203000,5,MORTGAGE,TX,693,0,0,2024,3,2024-Q3,5_Over 120K,4_45-54
L02245,B02964,2023-08-22,8800,36,18.72,D,Home Improvement,Current,2024-11-28,4888.89,16,29,26018,9,OWN,TX,638,0,0,2023,3,2023-Q3,1_Under 35K,2_26-34
L02246,B00299,2022-08-09,5600,36,17.49,D,Auto,Current,2024-11-30,1244.44,28,51,18000,3,OWN,CA,659,0,0,2022,3,2022-Q3,1_Under 35K,4_45-54
L02247,B04117,2024-01-05,7500,48,16.4,D,Home Improvement,Current,2024-12-18,5781.25,11,39,21515,9,RENT,FL,649,0,0,2024,1,2024-Q1,1_Under 35K,3_35-44
L02248,B00045,2021-01-17,26300,36,12.94,C,Home Improvement,Fully Paid,2024-08-02,0.0,36,24,60091,3,RENT,TX,677,0,0,2021,1,2021-Q1,3_55K-80K,1_21-25
L02249,B02544,2021-08-09,5300,36,15.56,D,Debt Consolidation,Charged Off,2024-08-05,1035.4,28,38,21220,9,RENT,NY,628,1,0,2021,3,2021-Q3,1_Under 35K,3_35-44
L02250,B03860,2023-06-02,15800,36,16.31,D,Auto,Current,2024-12-14,7900.0,18,39,35383,10,MORTGAGE,NY,637,0,0,2023,2,2023-Q2,2_35K-55K,3_35-44
L02251,B04395,2021-10-02,9400,36,12.9,C,Home Improvement,Fully Paid,2024-11-28,0.0,36,52,26429,8,RENT,MD,658,0,0,2021,4,2021-Q4,1_Under 35K,4_45-54
L02252,B03553,2022-06-26,12000,36,22.15,E,Business,Current,2024-12-04,2000.0,30,46,38830,5,RENT,IL,583,0,0,2022,2,2022-Q2,2_35K-55K,4_45-54
L02253,B03156,2023-01-20,15000,36,26.72,F,Auto,Current,2024-12-16,5416.67,23,22,40806,1,MORTGAGE,GA,597,0,0,2023,1,2023-Q1,2_35K-55K,1_21-25
L02254,B03132,2023-04-06,14500,48,25.03,F,Home Improvement,Current,2024-12-16,8458.33,20,41,30657,4,RENT,FL,563,0,0,2023,2,2023-Q2,1_Under 35K,3_35-44
L02255,B00288,2023-01-20,16200,36,15.58,D,Auto,Late (60-89 days),2024-09-09,7332.43,19,49,34273,3,RENT,GA,674,0,1,2023,1,2023-Q1,1_Under 35K,4_45-54
L02256,B03706,2021-04-03,14900,24,20.69,E,Home Improvement,Fully Paid,2024-08-12,0.0,24,45,38343,0,RENT,CA,647,0,0,2021,2,2021-Q2,2_35K-55K,4_45-54
L02257,B00517,2023-04-01,7400,36,20.75,E,Debt Consolidation,Late (60-89 days),2024-07-06,3274.85,15,48,18000,2,RENT,MN,649,0,1,2023,2,2023-Q2,1_Under 35K,4_45-54
L02258,B02202,2021-04-15,16000,48,27.68,F,Home Improvement,Late (60-89 days),2024-10-06,7536.6,38,39,45217,3,RENT,NJ,623,0,1,2021,2,2021-Q2,2_35K-55K,3_35-44
L02259,B04438,2024-03-13,28800,60,16.35,D,Medical,Current,2024-12-22,24480.0,9,38,168132,1,MORTGAGE,VA,684,0,0,2024,1,2024-Q1,5_Over 120K,3_35-44
L02260,B04182,2024-02-25,20500,60,18.34,D,Medical,Current,2024-12-31,17083.33,10,35,51864,7,MORTGAGE,NY,684,0,0,2024,1,2024-Q1,2_35K-55K,3_35-44
L02261,B03659,2022-02-03,18800,48,10.8,B,Personal,Current,2024-12-05,5483.33,34,43,62303,5,OWN,KY,738,0,0,2022,1,2022-Q1,3_55K-80K,3_35-44
L02262,B04287,2023-01-13,16700,36,27.03,F,Home Improvement,Current,2024-12-29,6030.56,23,36,69296,0,RENT,TX,588,0,0,2023,1,2023-Q1,3_55K-80K,3_35-44
L02263,B03324,2024-02-08,17500,36,16.97,D,Debt Consolidation,Current,2024-12-29,12638.89,10,45,57303,4,RENT,NY,661,0,0,2024,1,2024-Q1,3_55K-80K,4_45-54
L02264,B04077,2022-08-15,8700,36,12.78,C,Debt Consolidation,Late (90+ days),2024-08-03,4565.81,16,37,49464,6,RENT,WI,642,0,1,2022,3,2022-Q3,2_35K-55K,3_35-44
L02265,B03937,2021-05-31,11700,48,13.02,C,Vacation,Current,2024-11-29,1218.75,43,56,53460,6,RENT,AZ,685,0,0,2021,2,2021-Q2,2_35K-55K,5_55-64
L02266,B01170,2023-03-03,40000,36,8.82,A,Personal,Current,2024-12-29,16666.67,21,52,102092,8,MORTGAGE,IN,733,0,0,2023,1,2023-Q1,4_80K-120K,4_45-54
L02267,B00991,2023-10-30,18300,48,22.0,E,Personal,Late (30-59 days),2024-08-15,11561.65,10,44,39102,8,RENT,NC,596,0,1,2023,4,2023-Q4,2_35K-55K,3_35-44
L02268,B03706,2023-07-12,12400,36,13.96,C,Auto,Current,2024-11-28,6544.44,17,45,38343,0,RENT,CA,647,0,0,2023,3,2023-Q3,2_35K-55K,4_45-54
L02269,B01852,2024-02-01,11200,36,17.86,D,Personal,Current,2024-12-06,8088.89,10,63,27697,2,MORTGAGE,FL,622,0,0,2024,1,2024-Q1,1_Under 35K,5_55-64
L02270,B02710,2022-07-27,23100,36,21.99,E,Personal,Current,2024-12-01,4491.67,29,60,92510,3,MORTGAGE,NY,637,0,0,2022,3,2022-Q3,4_80K-120K,5_55-64
L02271,B04008,2024-06-30,12900,48,25.7,F,Home Improvement,Default,2024-11-06,7972.95,2,34,30915,2,RENT,FL,593,1,0,2024,2,2024-Q2,1_Under 35K,2_26-34
L02272,B02622,2024-06-05,11600,36,12.94,C,Home Improvement,Current,2024-12-03,9666.67,6,51,30859,0,RENT,CA,683,0,0,2024,2,2024-Q2,1_Under 35K,4_45-54
L02273,B02179,2021-09-01,9400,48,17.13,D,Medical,Current,2024-11-30,1762.5,39,66,34230,6,MORTGAGE,NY,624,0,0,2021,3,2021-Q3,1_Under 35K,6_65+
L02274,B00839,2021-09-21,12700,24,15.08,C,Home Improvement,Fully Paid,2024-10-01,0.0,24,53,40499,5,MORTGAGE,WA,651,0,0,2021,3,2021-Q3,2_35K-55K,4_45-54
L02275,B01556,2021-07-18,30800,36,11.22,B,Medical,Fully Paid,2024-11-10,0.0,36,46,111876,9,MORTGAGE,OH,682,0,0,2021,3,2021-Q3,4_80K-120K,4_45-54
L02276,B01223,2023-03-18,14100,24,13.09,C,Medical,Current,2024-11-26,1762.5,21,49,32148,2,OWN,TX,676,0,0,2023,1,2023-Q1,1_Under 35K,4_45-54
L02277,B02044,2023-02-04,15100,36,17.4,D,Auto,Current,2024-12-31,5872.22,22,43,44461,5,MORTGAGE,CA,608,0,0,2023,1,2023-Q1,2_35K-55K,3_35-44
L02278,B01434,2022-11-26,3300,36,25.04,F,Debt Consolidation,Late (30-59 days),2024-08-19,1873.29,19,35,18000,1,RENT,AL,599,0,1,2022,4,2022-Q4,1_Under 35K,3_35-44
L02279,B01169,2024-02-17,5700,36,20.78,E,Debt Consolidation,Default,2024-10-07,1679.71,4,49,18927,4,RENT,NY,661,1,0,2024,1,2024-Q1,1_Under 35K,4_45-54
L02280,B00948,2023-01-19,26700,36,10.34,B,Debt Consolidation,Current,2024-12-23,9641.67,23,33,129636,7,MORTGAGE,NY,717,0,0,2023,1,2023-Q1,5_Over 120K,2_26-34
L02281,B00161,2021-10-23,19400,60,8.04,A,Medical,Current,2024-12-09,7113.33,38,30,110755,9,RENT,CA,749,0,0,2021,4,2021-Q4,4_80K-120K,2_26-34
L02282,B03132,2022-02-12,8200,36,22.33,E,Medical,Current,2024-12-13,455.56,34,41,30657,4,RENT,FL,563,0,0,2022,1,2022-Q1,1_Under 35K,3_35-44
L02283,B02628,2024-05-18,8500,24,12.97,C,Debt Consolidation,Current,2024-12-16,6020.83,7,50,69126,2,RENT,FL,752,0,0,2024,2,2024-Q2,3_55K-80K,4_45-54
L02284,B02536,2023-11-09,24200,48,10.17,B,Debt Consolidation,Current,2024-12-26,17645.83,13,38,96101,9,MORTGAGE,TX,704,0,0,2023,4,2023-Q4,4_80K-120K,3_35-44
L02285,B02273,2023-04-03,6600,48,22.34,E,Medical,Late (60-89 days),2024-11-27,5295.68,16,33,18000,9,RENT,NY,610,0,1,2023,2,2023-Q2,1_Under 35K,2_26-34
L02286,B03464,2023-10-22,29200,36,13.34,C,Debt Consolidation,Current,2024-12-01,17844.44,14,54,73452,9,MORTGAGE,WA,693,0,0,2023,4,2023-Q4,3_55K-80K,4_45-54
L02287,B00161,2021-03-24,40000,48,9.95,B,Vacation,Current,2024-12-12,2500.0,45,30,110755,9,RENT,CA,749,0,0,2021,1,2021-Q1,4_80K-120K,2_26-34
L02288,B01785,2021-04-03,15900,48,22.19,E,Home Improvement,Current,2024-12-21,1325.0,44,42,35354,1,RENT,NY,605,0,0,2021,2,2021-Q2,2_35K-55K,3_35-44
L02289,B01945,2021-03-21,35800,36,26.74,F,Business,Charged Off,2024-08-06,14309.59,21,49,75454,9,MORTGAGE,TX,638,1,0,2021,1,2021-Q1,3_55K-80K,4_45-54
L02290,B03183,2021-10-08,10500,36,26.76,F,Home Improvement,Fully Paid,2024-07-08,0.0,36,28,43550,2,MORTGAGE,IL,628,0,0,2021,4,2021-Q4,2_35K-55K,2_26-34
L02291,B03975,2022-11-14,13100,36,15.74,D,Debt Consolidation,Current,2024-12-30,4002.78,25,46,63766,2,RENT,WI,620,0,0,2022,4,2022-Q4,3_55K-80K,4_45-54
L02292,B03625,2023-08-29,14400,24,20.76,E,Home Improvement,Default,2024-08-07,3257.4,6,64,40805,3,OWN,MI,638,1,0,2023,3,2023-Q3,2_35K-55K,5_55-64
L02293,B03745,2023-11-30,13500,60,26.57,F,Medical,Default,2024-08-05,7731.87,4,30,33262,8,RENT,CA,599,1,0,2023,4,2023-Q4,1_Under 35K,2_26-34
L02294,B00767,2023-07-25,23400,36,21.36,E,Debt Consolidation,Current,2024-12-23,12350.0,17,41,89380,6,MORTGAGE,GA,658,0,0,2023,3,2023-Q3,4_80K-120K,3_35-44
L02295,B02028,2021-11-02,18100,36,22.13,E,Personal,Fully Paid,2024-08-20,0.0,36,56,47918,7,OWN,FL,646,0,0,2021,4,2021-Q4,2_35K-55K,5_55-64
L02296,B04007,2024-05-26,40000,60,10.6,B,Home Improvement,Current,2024-12-20,35333.33,7,21,87248,9,MORTGAGE,OH,688,0,0,2024,2,2024-Q2,4_80K-120K,1_21-25
L02297,B00185,2023-11-22,5800,48,20.65,E,Business,Current,2024-12-08,4229.17,13,39,27711,1,MORTGAGE,GA,591,0,0,2023,4,2023-Q4,1_Under 35K,3_35-44
L02298,B01897,2021-10-14,18300,48,13.18,C,Debt Consolidation,Current,2024-12-02,3812.5,38,38,52274,6,MORTGAGE,FL,717,0,0,2021,4,2021-Q4,2_35K-55K,3_35-44
L02299,B03296,2022-11-03,40000,48,9.66,B,Home Improvement,Current,2024-12-31,19166.67,25,29,94511,2,MORTGAGE,NY,740,0,0,2022,4,2022-Q4,4_80K-120K,2_26-34
L02300,B02405,2024-06-09,13100,48,14.33,C,Debt Consolidation,Current,2024-12-27,11462.5,6,62,40056,9,RENT,NC,641,0,0,2024,2,2024-Q2,2_35K-55K,5_55-64
L02301,B02540,2022-10-15,12500,48,16.79,D,Personal,Current,2024-12-07,5729.17,26,42,31874,2,OWN,TX,617,0,0,2022,4,2022-Q4,1_Under 35K,3_35-44
L02302,B00733,2021-11-29,12200,24,21.33,E,Home Improvement,Fully Paid,2024-09-07,0.0,24,46,27424,7,RENT,MI,637,0,0,2021,4,2021-Q4,1_Under 35K,4_45-54
L02303,B01622,2023-03-16,16900,36,12.86,C,Debt Consolidation,Current,2024-11-28,7041.67,21,24,53170,6,RENT,OH,689,0,0,2023,1,2023-Q1,2_35K-55K,1_21-25
L02304,B00578,2024-06-16,20600,36,12.51,C,Medical,Current,2024-12-29,17166.67,6,51,86719,7,OWN,WA,672,0,0,2024,2,2024-Q2,4_80K-120K,4_45-54
L02305,B02162,2022-09-05,11700,24,26.2,F,Home Improvement,Fully Paid,2024-09-17,0.0,24,44,34660,8,RENT,NC,618,0,0,2022,3,2022-Q3,1_Under 35K,3_35-44
L02306,B00378,2024-04-30,14600,36,6.77,A,Home Improvement,Current,2024-12-04,11355.56,8,44,62175,2,MORTGAGE,MN,778,0,0,2024,2,2024-Q2,3_55K-80K,3_35-44
L02307,B03849,2022-11-20,19700,48,24.6,F,Home Improvement,Current,2024-12-14,9439.58,25,40,67584,2,MORTGAGE,IL,638,0,0,2022,4,2022-Q4,3_55K-80K,3_35-44
L02308,B01309,2023-11-05,39600,36,7.23,A,Home Improvement,Current,2024-11-27,25300.0,13,55,216785,2,RENT,NY,823,0,0,2023,4,2023-Q4,5_Over 120K,5_55-64
L02309,B04193,2023-11-10,24200,36,16.82,D,Debt Consolidation,Default,2024-07-07,7534.74,2,57,65624,1,MORTGAGE,NC,671,1,0,2023,4,2023-Q4,3_55K-80K,5_55-64
L02310,B00842,2023-12-27,28200,48,21.09,E,Auto,Default,2024-10-09,7077.12,2,50,62025,9,RENT,CA,645,1,0,2023,4,2023-Q4,3_55K-80K,4_45-54
L02311,B02172,2023-10-01,12700,48,12.6,C,Debt Consolidation,Default,2024-11-11,3616.55,1,41,33991,5,MORTGAGE,OK,703,1,0,2023,4,2023-Q4,1_Under 35K,3_35-44
L02312,B00156,2024-02-27,26800,60,13.3,C,Personal,Current,2024-12-10,22333.33,10,33,160365,8,RENT,CA,725,0,0,2024,1,2024-Q1,5_Over 120K,2_26-34
L02313,B04149,2022-09-06,13700,48,7.38,A,Debt Consolidation,Current,2024-12-28,5993.75,27,35,56150,8,RENT,IL,765,0,0,2022,3,2022-Q3,3_55K-80K,3_35-44
L02314,B01703,2023-08-31,40000,60,6.75,A,Home Improvement,Current,2024-11-29,29333.33,16,49,172914,3,MORTGAGE,VA,767,0,0,2023,3,2023-Q3,5_Over 120K,4_45-54
L02315,B02636,2021-02-04,24400,48,13.46,C,Medical,Current,2024-12-08,1016.67,46,54,65112,9,OWN,FL,737,0,0,2021,1,2021-Q1,3_55K-80K,4_45-54
L02316,B03386,2023-01-25,20900,48,16.13,D,Home Improvement,Current,2024-12-28,10885.42,23,35,63665,10,MORTGAGE,IN,643,0,0,2023,1,2023-Q1,3_55K-80K,3_35-44
L02317,B01414,2022-11-10,23600,60,14.79,C,Debt Consolidation,Current,2024-12-24,13766.67,25,67,61287,6,MORTGAGE,MD,687,0,0,2022,4,2022-Q4,3_55K-80K,6_65+
L02318,B00045,2021-08-13,16500,60,16.06,D,Debt Consolidation,Current,2024-12-07,5500.0,40,24,60091,3,RENT,TX,677,0,0,2021,3,2021-Q3,3_55K-80K,1_21-25
L02319,B01687,2023-05-04,5700,48,11.69,C,Medical,Current,2024-12-08,3443.75,19,36,61650,5,OWN,CA,701,0,0,2023,2,2023-Q2,3_55K-80K,3_35-44
L02320,B02170,2024-04-10,33100,36,10.06,B,Debt Consolidation,Current,2024-12-02,25744.44,8,47,72147,4,MORTGAGE,MI,736,0,0,2024,2,2024-Q2,3_55K-80K,4_45-54
L02321,B03242,2022-09-23,18900,36,16.98,D,Vacation,Current,2024-12-29,4725.0,27,75,45374,4,MORTGAGE,NY,650,0,0,2022,3,2022-Q3,2_35K-55K,6_65+
L02322,B02726,2024-07-12,9000,60,18.12,D,Debt Consolidation,Default,2024-08-30,4476.51,1,42,26464,4,MORTGAGE,MI,686,1,0,2024,3,2024-Q3,1_Under 35K,3_35-44
L02323,B01424,2021-02-24,13100,48,16.79,D,Home Improvement,Current,2024-12-08,545.83,46,31,51281,5,MORTGAGE,PA,660,0,0,2021,1,2021-Q1,2_35K-55K,2_26-34
L02324,B04015,2024-05-07,12600,60,9.8,B,Home Improvement,Current,2024-12-20,11130.0,7,41,38647,8,MORTGAGE,NC,702,0,0,2024,2,2024-Q2,2_35K-55K,3_35-44
L02325,B00074,2023-08-30,5900,36,17.31,D,Debt Consolidation,Late (30-59 days),2024-07-11,4268.51,14,60,35544,9,MORTGAGE,AZ,662,0,1,2023,3,2023-Q3,2_35K-55K,5_55-64
L02326,B03019,2022-06-28,6500,36,16.75,D,Personal,Default,2024-11-14,3715.98,6,36,18000,6,RENT,NY,676,1,0,2022,2,2022-Q2,1_Under 35K,3_35-44
L02327,B01561,2024-09-04,7300,36,13.18,C,Personal,Default,2024-07-11,2900.9,1,41,50368,10,RENT,NJ,685,1,0,2024,3,2024-Q3,2_35K-55K,3_35-44
L02328,B00892,2024-03-30,19300,60,26.75,F,Auto,Current,2024-12-18,16405.0,9,48,53580,3,RENT,TX,617,0,0,2024,1,2024-Q1,2_35K-55K,4_45-54
L02329,B03133,2024-03-28,23000,60,10.69,B,Home Improvement,Current,2024-12-23,19550.0,9,21,83360,9,MORTGAGE,WI,724,0,0,2024,1,2024-Q1,4_80K-120K,1_21-25
L02330,B01890,2022-04-12,24800,36,10.28,B,Auto,Current,2024-12-10,2755.56,32,41,74252,10,MORTGAGE,LA,751,0,0,2022,2,2022-Q2,3_55K-80K,3_35-44
L02331,B01247,2021-04-16,9100,48,21.34,E,Auto,Current,2024-12-16,758.33,44,42,39690,8,MORTGAGE,CA,639,0,0,2021,2,2021-Q2,2_35K-55K,3_35-44
L02332,B03803,2024-04-10,16700,24,27.23,F,Debt Consolidation,Default,2024-07-16,9774.32,1,27,32962,2,RENT,NY,639,1,0,2024,2,2024-Q2,1_Under 35K,2_26-34
L02333,B00473,2023-09-11,10900,36,16.62,D,Home Improvement,Late (90+ days),2024-11-02,7192.56,12,23,28151,7,MORTGAGE,MD,671,0,1,2023,3,2023-Q3,1_Under 35K,1_21-25
L02334,B02218,2021-12-16,13000,36,27.3,F,Debt Consolidation,Charged Off,2024-08-01,3819.02,15,41,46883,1,OWN,OH,596,1,0,2021,4,2021-Q4,2_35K-55K,3_35-44
L02335,B00701,2023-12-10,13500,48,25.7,F,Debt Consolidation,Default,2024-07-06,8317.81,4,35,40866,2,RENT,OH,566,1,0,2023,4,2023-Q4,2_35K-55K,3_35-44
