customer_id,age,annual_income,employment_length_yrs,home_ownership,state,credit_score
B03818,40,77834,0,MORTGAGE,WI,592
B03819,37,31135,5,MORTGAGE,CA,626
B03820,27,37380,6,MORTGAGE,TX,648
B03821,37,18000,9,RENT,IL,606
B03822,45,23666,1,RENT,MD,615
B03823,41,132481,3,MORTGAGE,FL,715
B03824,44,120908,4,OWN,UT,738
B03825,33,50827,9,OWN,NY,620
B03826,56,122346,10,MORTGAGE,IL,675
B03827,27,44889,10,RENT,TX,625
B03828,47,42878,10,MORTGAGE,VA,557
B03829,56,50568,0,RENT,FL,664
B03830,47,45765,0,RENT,NJ,693
B03831,39,43549,2,RENT,FL,695
B03832,35,91937,4,RENT,IL,646
B03833,54,53240,9,RENT,WI,609
B03834,24,72537,9,MORTGAGE,AZ,671
B03835,30,86444,2,RENT,TX,711
B03836,37,60688,6,MORTGAGE,MI,670
B03837,56,28748,10,RENT,NJ,657
B03838,46,23293,5,RENT,CA,688
B03839,30,53200,1,OWN,PA,630
B03840,38,44614,5,MORTGAGE,FL,646
B03841,34,51434,4,OWN,PA,724
B03842,33,48589,6,RENT,MA,649
B03843,53,203000,5,MORTGAGE,TX,693
B03844,25,23585,0,RENT,TX,616
B03845,61,18000,10,RENT,FL,602
B03846,51,58853,6,MORTGAGE,KY,677
B03847,55,39853,5,OWN,TN,616
B03848,36,58327,10,RENT,CA,673
B03849,40,67584,2,MORTGAGE,IL,638
B03850,24,99335,2,MORTGAGE,FL,600
B03851,35,21397,9,OWN,NJ,654
B03852,47,36091,3,RENT,PA,656
B03853,57,62057,8,MORTGAGE,OR,685
B03854,28,74888,3,OWN,TX,645
B03855,37,163799,0,MORTGAGE,NC,690
B03856,40,82920,5,OWN,WA,692
B03857,25,47513,2,MORTGAGE,MO,717
B03858,49,30039,8,RENT,IL,647
B03859,33,35941,7,RENT,WA,667
B03860,39,35383,10,MORTGAGE,NY,637
B03861,36,70289,8,MORTGAGE,PA,607
B03862,32,56463,2,RENT,MN,700
B03863,41,23670,9,OWN,KY,679
B03864,39,38570,7,MORTGAGE,AZ,680
B03865,37,79431,7,RENT,NY,667
B03866,33,59481,9,RENT,MO,687
B03867,45,67020,6,MORTGAGE,CA,703
B03868,61,60512,5,MORTGAGE,CA,728
B03869,43,119914,7,OWN,VA,736
B03870,53,55816,3,MORTGAGE,FL,663
B03871,25,39643,2,RENT,KY,599
B03872,43,29623,6,RENT,PA,652
B03873,28,56234,3,RENT,IL,671
B03874,24,18000,1,RENT,VA,668
B03875,33,44295,0,MORTGAGE,TN,709
B03876,56,43773,6,RENT,OH,650
B03877,53,23145,4,RENT,TX,727
B03878,44,29420,8,MORTGAGE,MA,576
B03879,23,76520,4,RENT,NY,689
B03880,39,55653,5,MORTGAGE,TX,629
B03881,45,51843,4,RENT,NJ,582
B03882,44,58016,7,MORTGAGE,CA,654
B03883,21,51582,4,RENT,OK,600
B03884,31,97107,10,RENT,NJ,678
B03885,41,52464,10,MORTGAGE,CT,660
B03886,48,21982,9,MORTGAGE,NY,687
B03887,21,120159,10,MORTGAGE,OK,637
B03888,40,60095,5,MORTGAGE,TX,700
B03889,43,35451,6,RENT,CA,653
B03890,52,24603,8,RENT,CA,684
B03891,50,60946,7,MORTGAGE,PA,647
B03892,48,45961,9,MORTGAGE,CA,602
B03893,32,116515,8,MORTGAGE,OH,646
B03894,21,40528,10,MORTGAGE,NY,601
B03895,37,30928,4,RENT,NY,666
B03896,54,80232,9,RENT,NJ,734
B03897,58,81544,7,OWN,TX,653
B03898,50,53785,7,MORTGAGE,TN,685
B03899,47,71110,3,MORTGAGE,NC,609
B03900,46,48015,8,MORTGAGE,SC,664
B03901,35,55749,10,RENT,NY,688
B03902,40,93036,2,RENT,CT,624
B03903,62,69142,7,MORTGAGE,NC,660
B03904,30,44662,4,MORTGAGE,OK,683
B03905,61,103135,10,RENT,CA,570
B03906,38,18000,5,MORTGAGE,AZ,693
B03907,57,151545,2,MORTGAGE,MO,729
B03908,25,19181,4,RENT,CA,669
B03909,49,34720,7,MORTGAGE,NC,633
B03910,33,47929,1,MORTGAGE,IN,588
B03911,25,45226,6,MORTGAGE,NC,676
B03912,44,85265,10,RENT,CA,674
B03913,54,27397,9,RENT,WA,646
B03914,31,56580,1,RENT,CA,705
B03915,24,35667,10,RENT,MO,680
B03916,40,57660,7,OWN,CA,739
B03917,40,47305,2,RENT,TX,662
B03918,48,51591,0,OWN,FL,631
B03919,53,36226,2,RENT,NJ,642
B03920,41,37029,9,MORTGAGE,OK,667
B03921,64,57411,0,MORTGAGE,CA,702
B03922,44,82375,3,MORTGAGE,TX,617
B03923,37,35275,8,RENT,NY,650
B03924,22,30399,6,RENT,MD,711
B03925,38,68693,8,RENT,PA,659
B03926,37,48152,8,RENT,NY,694
B03927,53,77402,0,OWN,NC,693
B03928,47,29786,9,RENT,FL,684
B03929,27,18422,2,OWN,IL,607
B03930,44,36565,6,MORTGAGE,NY,618
B03931,50,32160,7,RENT,IN,648
B03932,60,46941,2,MORTGAGE,SC,595
B03933,52,34535,10,RENT,TN,638
B03934,51,73685,5,MORTGAGE,PA,681
B03935,42,41836,0,MORTGAGE,OH,724
B03936,46,53250,10,MORTGAGE,TX,676
B03937,56,53460,6,RENT,AZ,685
B03938,26,54569,7,RENT,MI,707
B03939,37,48374,5,RENT,MN,618
B03940,32,64914,9,OWN,TX,659
B03941,46,31646,0,MORTGAGE,TN,744
B03942,56,105839,3,MORTGAGE,VA,686
B03943,34,43040,5,MORTGAGE,FL,698
B03944,21,23828,1,RENT,VA,681
B03945,37,54363,7,MORTGAGE,SC,601
B03946,52,30694,4,RENT,SC,659
B03947,48,70681,3,RENT,AZ,675
B03948,47,165261,0,MORTGAGE,CA,736
B03949,38,31805,8,RENT,CO,617
B03950,26,58853,9,RENT,VA,618
B03951,48,18666,4,RENT,NY,621
B03952,31,62921,6,MORTGAGE,TX,661
B03953,68,30117,2,OWN,CA,694
B03954,48,34764,7,RENT,CA,722
B03955,35,26750,0,MORTGAGE,TN,700
B03956,34,73326,5,MORTGAGE,FL,705
B03957,40,85307,7,MORTGAGE,CA,637
B03958,39,49655,10,MORTGAGE,IL,641
B03959,55,30472,4,MORTGAGE,OH,655
B03960,44,117505,8,MORTGAGE,TX,670
B03961,33,32444,6,RENT,CA,671
B03962,64,18000,10,RENT,TX,668
B03963,42,63077,4,OWN,VA,686
B03964,51,26698,3,RENT,CA,686
B03965,34,84434,9,OWN,GA,641
B03966,46,39750,0,RENT,TX,689
B03967,45,68325,1,RENT,TX,640
B03968,21,105960,1,RENT,IL,651
B03969,66,25213,9,RENT,CA,665
B03970,57,35908,0,MORTGAGE,TX,698
B03971,37,47022,9,MORTGAGE,NY,675
B03972,28,114193,5,MORTGAGE,NY,695
B03973,46,34128,0,RENT,TN,661
B03974,43,35348,4,RENT,CA,655
B03975,46,63766,2,RENT,WI,620
B03976,44,35686,7,RENT,MO,600
B03977,48,53310,7,MORTGAGE,TN,656
B03978,59,20882,5,RENT,NY,644
B03979,48,165691,0,MORTGAGE,MO,723
B03980,29,23359,7,MORTGAGE,TX,670
B03981,58,41070,9,RENT,TX,644
B03982,61,48152,8,OWN,CA,679
B03983,75,140361,9,MORTGAGE,AL,703
B03984,28,23655,2,RENT,NY,716
B03985,44,145952,9,MORTGAGE,SC,715
B03986,21,74343,3,MORTGAGE,FL,765
B03987,48,61660,0,MORTGAGE,MN,678
B03988,35,28522,9,MORTGAGE,MN,637
B03989,65,67112,10,RENT,SC,631
B03990,32,32928,7,RENT,OH,590
B03991,21,98386,3,RENT,WI,645
B03992,36,28736,3,RENT,KY,610
B03993,21,46062,5,OWN,NY,671
B03994,51,36119,9,OWN,IL,629
B03995,21,28477,2,RENT,AZ,653
B03996,42,73697,9,MORTGAGE,FL,722
B03997,21,65808,3,MORTGAGE,TN,663
B03998,38,95316,9,RENT,CA,766
B03999,61,18417,10,MORTGAGE,GA,593
B04000,46,88017,4,MORTGAGE,TX,673
B04001,31,194462,4,MORTGAGE,FL,717
B04002,41,38238,9,MORTGAGE,FL,688
B04003,42,139014,5,RENT,MD,618
B04004,47,42415,7,MORTGAGE,TX,596
B04005,25,23044,7,OWN,MO,638
B04006,49,41435,2,MORTGAGE,IN,715
B04007,21,87248,9,MORTGAGE,OH,688
B04008,34,30915,2,RENT,FL,593
B04009,36,35235,10,RENT,FL,601
B04010,49,67944,3,RENT,PA,735
B04011,42,49103,8,RENT,CA,632
B04012,25,67612,3,RENT,GA,630
B04013,30,55871,3,MORTGAGE,KY,720
B04014,44,63818,3,RENT,TX,706
B04015,41,38647,8,MORTGAGE,NC,702
B04016,35,55684,6,MORTGAGE,OR,623
B04017,36,29435,9,RENT,WI,585
B04018,50,99572,3,MORTGAGE,WI,691
B04019,35,34584,7,RENT,MO,662
B04020,40,91205,8,MORTGAGE,NY,695
B04021,68,43110,2,MORTGAGE,MN,713
B04022,24,54781,4,RENT,LA,591
B04023,21,37338,5,MORTGAGE,OH,685
B04024,51,28034,4,RENT,NY,601
B04025,33,18776,3,MORTGAGE,IL,674
B04026,38,27434,7,MORTGAGE,NY,626
B04027,32,41021,2,RENT,TX,620
B04028,38,55079,7,RENT,MI,636
B04029,61,85451,10,MORTGAGE,NC,620
B04030,51,38362,6,MORTGAGE,PA,653
B04031,52,30179,6,RENT,CA,616
B04032,25,22170,1,RENT,IN,673
B04033,28,63833,9,RENT,TX,691
B04034,21,104899,3,OWN,CA,756
B04035,32,98369,6,OWN,MI,699
B04036,53,72436,10,MORTGAGE,IL,691
B04037,48,69647,6,MORTGAGE,CA,725
B04038,39,124703,8,OWN,NY,675
B04039,41,58843,5,RENT,MA,603
B04040,33,69938,1,RENT,MI,677
B04041,44,41092,8,MORTGAGE,NY,596
B04042,51,23176,0,RENT,TX,741
B04043,22,33653,7,MORTGAGE,NJ,707
B04044,45,48774,0,OWN,CO,743
B04045,53,50687,9,RENT,NJ,661
B04046,37,141415,2,OWN,MO,731
B04047,50,51261,5,MORTGAGE,GA,640
B04048,75,93747,6,MORTGAGE,AZ,718
B04049,40,38588,5,OWN,MN,603
B04050,46,41298,4,MORTGAGE,MA,551
B04051,33,23601,5,MORTGAGE,SC,611
B04052,44,32588,3,RENT,IL,590
B04053,47,65502,5,MORTGAGE,MN,725
B04054,44,49225,4,MORTGAGE,MI,730
B04055,29,82340,6,OWN,CO,620
B04056,44,54159,3,MORTGAGE,CA,712
B04057,59,40382,10,MORTGAGE,VA,690
B04058,47,159781,5,OWN,MD,657
B04059,53,46553,2,OWN,TX,640
B04060,39,92934,5,OWN,VA,659
B04061,50,39313,9,RENT,MO,682
B04062,45,72423,0,RENT,FL,621
B04063,30,81667,7,RENT,IL,671
B04064,45,54977,6,RENT,NC,633
B04065,30,18000,2,RENT,GA,659
B04066,34,49515,9,MORTGAGE,CA,649
B04067,44,96447,4,RENT,CA,662
B04068,45,65520,3,OWN,CA,658
B04069,27,62643,9,RENT,FL,746
B04070,54,19010,7,MORTGAGE,FL,624
B04071,48,32983,9,RENT,AZ,606
B04072,33,61466,7,RENT,NC,687
B04073,23,61433,8,RENT,TN,658
B04074,40,95613,9,MORTGAGE,CA,627
B04075,36,45266,0,MORTGAGE,OH,744
B04076,43,61279,8,RENT,NY,650
B04077,37,49464,6,RENT,WI,642
B04078,21,28486,1,RENT,WA,652
B04079,37,18000,5,RENT,CO,709
B04080,38,62134,1,MORTGAGE,CA,597
B04081,49,53942,8,OWN,AZ,671
B04082,33,34891,6,OWN,GA,733
B04083,62,20119,10,RENT,MO,646
B04084,21,69310,2,MORTGAGE,OH,619
B04085,57,42350,6,RENT,GA,629
B04086,39,66588,2,RENT,CA,675
B04087,52,136656,6,MORTGAGE,VA,760
B04088,42,18000,8,RENT,FL,626
B04089,55,33363,8,OWN,CA,681
B04090,37,43688,9,MORTGAGE,CA,597
B04091,28,109114,9,RENT,KY,633
B04092,59,19929,1,MORTGAGE,NY,621
B04093,40,142162,4,RENT,WI,767
B04094,44,52823,7,RENT,OR,662
B04095,56,46499,5,MORTGAGE,LA,667
B04096,29,43961,2,MORTGAGE,CO,665
B04097,49,38563,6,RENT,MN,696
B04098,34,87244,4,MORTGAGE,FL,654
B04099,40,27236,4,MORTGAGE,TX,672
B04100,42,59277,9,RENT,NJ,630
B04101,23,39683,4,MORTGAGE,OH,731
B04102,32,32235,0,RENT,CA,616
B04103,58,203269,0,MORTGAGE,VA,709
B04104,52,61727,9,RENT,NC,686
B04105,41,68685,10,MORTGAGE,WI,671
B04106,44,91654,7,RENT,MI,694
B04107,38,22432,4,MORTGAGE,NC,651
B04108,58,128509,10,MORTGAGE,PA,658
B04109,39,18000,7,RENT,PA,704
B04110,44,32118,9,RENT,KY,683
B04111,55,38083,8,MORTGAGE,TX,705
B04112,32,67504,4,MORTGAGE,PA,646
B04113,60,55287,5,RENT,NJ,677
B04114,23,44723,2,OWN,IL,663
B04115,61,48698,3,MORTGAGE,FL,702
B04116,37,28626,8,RENT,FL,692
B04117,39,21515,9,RENT,FL,649
B04118,21,73099,8,MORTGAGE,NY,610
B04119,36,71792,5,OWN,CO,741
B04120,29,117180,1,OWN,OH,718
B04121,34,31745,0,RENT,FL,623
B04122,40,71757,4,MORTGAGE,IL,686
B04123,53,41938,5,RENT,CA,593
B04124,44,94349,6,MORTGAGE,MN,725
B04125,45,85998,0,MORTGAGE,IL,619
B04126,28,55059,10,RENT,CT,652
B04127,31,40670,4,MORTGAGE,NY,662
B04128,63,83159,9,MORTGAGE,MD,718
B04129,33,69968,6,MORTGAGE,FL,673
B04130,61,33642,1,RENT,CA,674
B04131,39,23616,8,MORTGAGE,CA,642
B04132,42,41827,7,RENT,MI,652
B04133,54,112811,5,RENT,NY,696
B04134,57,92094,5,MORTGAGE,PA,674
B04135,40,26588,1,RENT,MO,577
B04136,37,25789,7,MORTGAGE,FL,613
B04137,41,98822,10,RENT,NY,695
B04138,46,26249,1,RENT,MD,634
B04139,52,64868,3,MORTGAGE,OH,660
B04140,42,34932,10,RENT,MO,636
B04141,49,119297,3,MORTGAGE,NY,662
B04142,61,32088,7,RENT,IL,628
B04143,46,91936,6,OWN,TX,669
B04144,45,54267,6,MORTGAGE,SC,660
B04145,23,56314,4,RENT,MN,677
B04146,21,18000,3,RENT,CT,632
B04147,46,18000,0,MORTGAGE,IL,598
B04148,40,43420,8,RENT,MO,598
B04149,35,56150,8,RENT,IL,765
B04150,44,26400,7,MORTGAGE,PA,599
B04151,41,26935,7,MORTGAGE,MD,624
B04152,55,66756,3,OWN,TX,688
B04153,43,66807,0,MORTGAGE,TX,682
B04154,33,45444,9,MORTGAGE,NY,676
B04155,53,75290,5,MORTGAGE,IN,654
B04156,39,25698,3,RENT,NY,653
B04157,48,40305,1,MORTGAGE,NY,655
B04158,36,121337,1,OWN,UT,685
B04159,34,50897,4,MORTGAGE,NY,668
B04160,43,52547,9,MORTGAGE,FL,701
B04161,42,174254,10,MORTGAGE,MI,727
B04162,47,22705,9,MORTGAGE,IN,642
B04163,38,75965,10,OWN,CA,715
B04164,21,122417,10,OWN,MI,737
B04165,36,41000,5,MORTGAGE,CA,716
B04166,51,78652,2,OWN,GA,603
B04167,38,28563,8,MORTGAGE,FL,682
B04168,39,33600,2,RENT,NY,672
B04169,53,60580,3,MORTGAGE,PA,628
B04170,33,76054,3,MORTGAGE,SC,682
B04171,23,90809,5,OWN,WA,723
B04172,40,116226,3,MORTGAGE,AL,662
B04173,36,47235,2,MORTGAGE,VA,674
B04174,30,94512,5,RENT,CA,718
B04175,39,40608,9,MORTGAGE,FL,610
B04176,47,80511,6,MORTGAGE,MN,669
B04177,41,54946,9,RENT,NJ,672
B04178,45,62637,2,MORTGAGE,CT,633
B04179,63,61878,2,RENT,TX,629
B04180,37,20280,6,RENT,FL,636
B04181,45,26416,5,RENT,NY,676
B04182,35,51864,7,MORTGAGE,NY,684
B04183,31,19379,8,MORTGAGE,FL,606
B04184,34,77432,8,RENT,PA,699
B04185,36,79170,10,OWN,NJ,641
B04186,46,58685,4,RENT,NY,598
B04187,70,26459,2,MORTGAGE,CA,630
B04188,33,104723,6,MORTGAGE,WA,733
B04189,37,150311,1,MORTGAGE,PA,740
B04190,41,53151,3,RENT,NC,659
B04191,46,64912,2,MORTGAGE,PA,649
B04192,45,54773,4,MORTGAGE,MN,645
B04193,57,65624,1,MORTGAGE,NC,671
B04194,21,45901,0,RENT,SC,613
B04195,21,48097,7,OWN,OH,643
B04196,36,80671,6,MORTGAGE,FL,666
B04197,55,178098,7,MORTGAGE,NY,676
B04198,23,22696,7,RENT,GA,609
B04199,21,46300,1,MORTGAGE,GA,672
B04200,48,25610,3,RENT,WA,644
B04201,44,117666,1,RENT,FL,683
B04202,28,35480,9,RENT,VA,613
B04203,30,22164,8,RENT,MA,705
B04204,30,69633,2,MORTGAGE,VA,635
B04205,43,127946,4,MORTGAGE,OH,712
B04206,34,70613,10,MORTGAGE,UT,650
B04207,47,54865,6,MORTGAGE,IL,662
B04208,21,61391,9,RENT,CA,682
B04209,31,106741,3,MORTGAGE,MO,635
B04210,28,30308,2,MORTGAGE,TX,646
B04211,38,46096,8,OWN,WA,703
B04212,35,38216,7,RENT,TX,721
B04213,51,25788,7,MORTGAGE,CA,639
B04214,21,40920,6,RENT,TX,654
B04215,42,90151,6,RENT,NY,769
B04216,48,66945,8,RENT,CA,713
B04217,64,69868,3,RENT,TX,644
B04218,36,53133,4,MORTGAGE,TN,635
B04219,45,65370,9,MORTGAGE,MA,705
B04220,21,31560,3,MORTGAGE,MO,607
B04221,21,41347,6,RENT,MD,696
B04222,52,54480,7,OWN,IL,674
B04223,41,57104,10,MORTGAGE,WI,682
B04224,56,58460,5,MORTGAGE,GA,652
B04225,25,45429,4,MORTGAGE,PA,630
B04226,48,39831,9,RENT,AZ,710
B04227,64,278388,9,MORTGAGE,TX,776
B04228,47,80719,8,OWN,IN,658
B04229,45,61526,5,MORTGAGE,IL,661
B04230,42,43119,3,MORTGAGE,TX,661
B04231,23,38247,6,OWN,CA,610
B04232,58,45618,9,MORTGAGE,TX,633
B04233,34,57587,9,MORTGAGE,MN,637
B04234,48,18000,1,RENT,UT,673
B04235,23,20678,4,RENT,NY,606
B04236,27,34534,5,OWN,FL,579
B04237,59,54936,10,RENT,TX,582
B04238,37,42976,7,RENT,MO,595
B04239,59,110521,4,RENT,TX,746
B04240,41,21691,0,RENT,SC,642
B04241,21,32427,6,MORTGAGE,VA,668
B04242,52,113102,1,OWN,MN,715
B04243,34,52686,9,MORTGAGE,GA,661
B04244,50,79750,8,MORTGAGE,WA,671
B04245,42,151476,5,RENT,MI,756
B04246,23,33470,4,MORTGAGE,MD,654
B04247,43,46414,9,RENT,MD,712
B04248,68,42199,3,MORTGAGE,NC,678
B04249,47,18000,3,RENT,NJ,615
B04250,41,41327,10,RENT,SC,633
B04251,54,79585,9,OWN,AL,645
B04252,44,65994,9,RENT,VA,715
B04253,44,68905,2,MORTGAGE,CA,652
B04254,28,39873,2,RENT,CA,620
B04255,44,34171,0,OWN,WI,662
B04256,54,98527,3,RENT,CA,681
B04257,31,37289,8,MORTGAGE,TX,662
B04258,59,57626,3,MORTGAGE,FL,738
B04259,40,53628,8,OWN,MI,696
B04260,31,109528,3,RENT,NC,692
B04261,53,83639,4,MORTGAGE,FL,620
B04262,38,24043,10,RENT,TX,623
B04263,51,25510,3,RENT,TN,672
B04264,38,67400,4,MORTGAGE,AL,621
B04265,41,47316,3,MORTGAGE,CA,742
B04266,47,38164,1,MORTGAGE,TX,652
B04267,45,85698,5,MORTGAGE,NJ,680
B04268,21,54344,4,MORTGAGE,IN,633
B04269,28,50455,7,MORTGAGE,IN,678
B04270,53,75275,9,MORTGAGE,AZ,626
B04271,40,39882,6,RENT,CO,739
B04272,35,116155,0,MORTGAGE,TX,748
B04273,25,31779,6,RENT,CA,687
B04274,29,70355,0,RENT,MI,613
B04275,21,107862,6,MORTGAGE,MO,698
B04276,40,22982,7,RENT,NC,691
B04277,34,40585,2,RENT,OR,676
B04278,30,91877,9,MORTGAGE,IN,641
B04279,41,92640,10,MORTGAGE,WA,656
B04280,46,44608,9,MORTGAGE,CA,637
B04281,67,32726,3,RENT,CA,624
B04282,23,82931,6,OWN,MA,737
B04283,55,93990,10,RENT,TX,606
B04284,53,25833,3,OWN,CA,670
B04285,32,25281,9,MORTGAGE,SC,592
B04286,44,55486,0,OWN,MN,622
B04287,36,69296,0,RENT,TX,588
B04288,44,41585,8,MORTGAGE,MA,631
B04289,60,71225,8,MORTGAGE,CA,730
B04290,49,33170,8,RENT,FL,659
B04291,48,18000,10,RENT,MI,592
B04292,36,38826,1,RENT,TN,692
B04293,24,50755,3,MORTGAGE,CA,707
B04294,39,42120,10,MORTGAGE,NY,657
B04295,56,25919,2,MORTGAGE,TX,725
B04296,23,18058,7,MORTGAGE,UT,673
B04297,29,36947,6,MORTGAGE,VA,678
B04298,43,80314,1,MORTGAGE,IL,643
B04299,30,97822,3,RENT,CA,710
B04300,32,94206,5,MORTGAGE,MI,691
B04301,36,31296,9,MORTGAGE,NJ,668
B04302,25,25989,7,RENT,MO,617
B04303,30,64418,7,RENT,FL,671
B04304,50,69515,5,RENT,CT,636
B04305,26,61089,3,RENT,PA,578
B04306,22,18000,1,RENT,FL,680
B04307,34,30430,4,RENT,NY,587
B04308,50,48226,0,OWN,GA,661
B04309,39,64085,2,MORTGAGE,AL,679
B04310,36,74758,5,MORTGAGE,AZ,685
B04311,42,53068,4,MORTGAGE,NC,648
B04312,21,58801,0,MORTGAGE,TX,673
B04313,47,51363,6,OWN,TX,677
B04314,46,71474,6,OWN,OH,699
B04315,37,58225,1,RENT,AZ,732
B04316,54,50825,10,MORTGAGE,TN,667
B04317,28,42293,1,RENT,FL,656
B04318,55,51262,9,MORTGAGE,CA,622
B04319,43,63992,0,RENT,IL,683
B04320,37,56789,9,MORTGAGE,SC,688
B04321,41,60442,0,OWN,GA,656
B04322,40,102590,8,MORTGAGE,NY,709
B04323,56,56717,4,RENT,NY,650
B04324,29,34305,8,RENT,TX,676
B04325,32,79696,4,MORTGAGE,PA,711
B04326,54,23123,1,MORTGAGE,IN,678
B04327,34,27044,8,RENT,OR,649
B04328,52,58965,1,MORTGAGE,OH,621
B04329,62,65122,10,MORTGAGE,TX,642
B04330,37,24716,0,MORTGAGE,VA,667
B04331,50,39713,5,RENT,TN,750
B04332,28,35124,8,RENT,CA,636
B04333,51,37508,4,RENT,WI,669
B04334,44,82370,2,MORTGAGE,MD,654
B04335,47,72299,8,MORTGAGE,PA,631
B04336,34,48507,8,MORTGAGE,NC,630
B04337,22,36305,10,RENT,WA,567
B04338,48,23334,4,RENT,VA,697
B04339,21,107055,5,MORTGAGE,CA,601
B04340,38,67891,4,RENT,TX,657
B04341,53,33234,3,MORTGAGE,TX,601
B04342,44,72822,8,OWN,TN,635
B04343,65,47163,4,OWN,PA,711
B04344,54,41860,4,MORTGAGE,GA,661
B04345,34,62278,4,RENT,MA,626
B04346,42,32603,8,RENT,NY,624
B04347,41,40576,10,MORTGAGE,TN,622
B04348,23,52407,7,MORTGAGE,PA,657
B04349,30,37246,5,MORTGAGE,NY,657
B04350,35,70827,8,MORTGAGE,NY,745
B04351,21,137034,7,RENT,OR,630
B04352,42,32374,1,RENT,MA,646
B04353,39,19617,1,RENT,CA,628
B04354,21,18000,0,RENT,KY,677
B04355,46,45127,5,OWN,MA,669
B04356,50,34038,9,MORTGAGE,TX,672
B04357,44,54957,3,RENT,CA,674
B04358,38,52729,4,MORTGAGE,NY,622
B04359,49,20297,10,RENT,MI,689
B04360,50,18066,9,RENT,MI,672
B04361,45,57685,7,OWN,FL,699
B04362,32,52811,3,MORTGAGE,PA,710
B04363,45,38785,1,RENT,TX,668
B04364,56,19703,0,RENT,CA,700
B04365,34,63529,1,MORTGAGE,GA,680
B04366,67,98670,3,RENT,NY,676
B04367,35,57118,6,OWN,GA,661
B04368,42,30757,1,MORTGAGE,LA,646
B04369,33,50236,1,OWN,TX,637
B04370,44,23124,2,RENT,CA,708
B04371,21,87717,7,MORTGAGE,CA,691
B04372,35,51277,6,MORTGAGE,PA,662
B04373,28,18536,6,RENT,WA,655
B04374,43,41549,3,RENT,NC,772
B04375,53,63247,4,RENT,OH,620
B04376,49,40815,1,RENT,NY,619
B04377,21,42119,2,RENT,NY,598
B04378,66,24998,9,RENT,NY,634
B04379,45,66943,10,RENT,MI,677
B04380,32,34315,7,MORTGAGE,TX,630
B04381,43,18000,10,OWN,MA,618
B04382,44,39966,7,MORTGAGE,NC,658
B04383,33,84089,0,MORTGAGE,FL,657
B04384,44,39623,10,RENT,OH,664
B04385,34,127502,1,MORTGAGE,OR,746
B04386,37,62064,7,MORTGAGE,CA,691
B04387,33,59060,3,RENT,TX,698
B04388,24,45678,4,RENT,PA,699
B04389,43,47213,7,RENT,NJ,667
B04390,49,42409,5,RENT,TX,647
B04391,48,41512,3,RENT,AL,622
B04392,51,65642,4,RENT,NJ,651
B04393,45,29298,4,RENT,CO,625
B04394,35,27126,10,MORTGAGE,NY,674
B04395,52,26429,8,RENT,MD,658
B04396,25,151011,5,MORTGAGE,NY,742
B04397,31,65623,2,MORTGAGE,FL,620
B04398,30,57957,9,MORTGAGE,SC,719
B04399,54,27401,2,RENT,CA,628
B04400,53,69067,2,MORTGAGE,LA,624
B04401,47,45976,4,RENT,PA,638
B04402,54,55148,9,OWN,UT,760
B04403,31,28648,1,RENT,GA,630
B04404,46,53538,1,RENT,TN,647
B04405,40,38827,5,RENT,CA,644
B04406,52,32173,3,RENT,OH,642
B04407,40,73405,6,RENT,AZ,640
B04408,37,21041,5,RENT,MA,647
B04409,48,66878,5,MORTGAGE,TX,710
B04410,52,71429,1,OWN,IL,682
B04411,33,30218,2,RENT,IL,602
B04412,41,31220,9,OWN,CA,633
B04413,29,43361,9,MORTGAGE,PA,632
B04414,21,57246,3,MORTGAGE,IN,664
B04415,44,45068,1,MORTGAGE,FL,708
B04416,49,62221,0,MORTGAGE,IL,659
B04417,45,129267,6,MORTGAGE,OR,699
B04418,21,37077,8,RENT,CA,721
B04419,37,19084,4,OWN,NC,675
B04420,21,77207,7,MORTGAGE,AZ,696
B04421,58,123725,8,MORTGAGE,TN,777
B04422,28,60841,10,MORTGAGE,WA,683
B04423,57,26949,1,RENT,AZ,565
B04424,53,45791,2,OWN,CA,689
B04425,31,26497,1,MORTGAGE,GA,581
B04426,28,69812,9,RENT,MA,687
B04427,46,23313,8,MORTGAGE,CA,574
B04428,31,41561,6,RENT,CA,634
B04429,43,28215,1,MORTGAGE,MO,631
B04430,36,52562,3,MORTGAGE,WA,628
B04431,21,40075,3,RENT,IL,638
B04432,21,54025,6,RENT,LA,701
B04433,44,49627,3,RENT,TN,629
B04434,35,28490,1,MORTGAGE,OR,667
B04435,35,69201,8,MORTGAGE,AL,630
B04436,50,47723,3,RENT,OH,649
B04437,56,28461,5,RENT,TN,658
B04438,38,168132,1,MORTGAGE,VA,684
B04439,37,63706,9,MORTGAGE,MO,613
B04440,48,45058,6,RENT,MA,675
B04441,25,106762,10,OWN,TX,734
B04442,44,134995,5,MORTGAGE,FL,702
B04443,48,45254,10,MORTGAGE,FL,637
B04444,50,59341,9,MORTGAGE,MO,669
B04445,21,28469,6,RENT,MO,648
B04446,32,45208,10,MORTGAGE,OH,665
B04447,31,43937,3,OWN,NC,553
B04448,43,54266,4,MORTGAGE,MO,617
B04449,47,58865,0,RENT,NY,629
B04450,59,66696,6,RENT,CA,673
B04451,36,55865,8,RENT,OH,668
B04452,36,25187,8,MORTGAGE,SC,669
B04453,55,29256,2,RENT,IN,656
B04454,45,36296,5,RENT,NY,598
B04455,57,41972,2,MORTGAGE,CA,711
B04456,45,87371,7,RENT,NJ,730
