loan_id,status,last_payment_date,remaining_balance,payments_made
L03163,Current,2024-11-28,3416.67,40
L03164,Current,2024-12-04,541.67,46
L03165,Current,2024-12-02,4866.67,24
L03166,Current,2024-11-30,23377.78,4
L03167,Current,2024-12-24,8433.33,40
L03168,Current,2024-12-17,7960.0,36
L03169,Late (30-59 days),2024-10-10,34796.24,24
L03170,Late (30-59 days),2024-10-14,4564.35,9
L03171,Charged Off,2024-09-24,1243.46,25
L03172,Current,2024-12-13,10733.33,10
L03173,Fully Paid,2024-07-28,0.0,36
L03174,Current,2024-12-07,11141.67,25
L03175,Default,2024-10-29,2208.18,2
L03176,Current,2024-12-04,12163.33,19
L03177,Current,2024-12-18,4777.78,16
L03178,Current,2024-12-18,3366.67,32
L03179,Late (30-59 days),2024-09-20,16252.18,14
L03180,Current,2024-12-19,18991.67,5
L03181,Current,2024-12-05,350.0,35
L03182,Current,2024-12-20,1706.25,35
L03183,Current,2024-12-05,17325.0,4
L03184,Current,2024-12-22,21093.75,3
L03185,Current,2024-12-30,1750.0,18
L03186,Current,2024-12-13,9787.5,21
L03187,Fully Paid,2024-09-25,0.0,24
L03188,Current,2024-12-16,15312.5,6
L03189,Current,2024-12-03,1177.78,34
L03190,Current,2024-12-16,3800.0,17
L03191,Current,2024-12-08,11000.0,8
L03192,Current,2024-12-02,10105.56,19
L03193,Current,2024-12-26,13455.0,21
L03194,Charged Off,2024-11-29,4274.87,16
L03195,Current,2024-12-01,18000.0,33
L03196,Current,2024-12-23,1050.0,34
L03197,Current,2024-12-11,3169.44,29
L03198,Current,2024-12-06,1343.75,43
L03199,Default,2024-10-08,9264.86,2
L03200,Current,2024-12-07,3135.42,41
L03201,Current,2024-12-04,8680.56,11
L03202,Current,2024-12-15,9250.0,35
L03203,Current,2024-12-27,3358.33,23
L03204,Current,2024-12-25,6875.0,26
L03205,Current,2024-11-26,344.44,34
L03206,Current,2024-12-28,6393.75,17
L03207,Current,2024-12-28,6366.67,40
L03208,Current,2024-12-10,6633.33,30
L03209,Default,2024-10-02,11956.46,7
L03210,Current,2024-12-01,3900.0,12
L03211,Current,2024-12-09,12693.33,4
L03212,Current,2024-12-29,10055.56,26
L03213,Current,2024-12-31,13495.83,7
L03214,Current,2024-12-15,16666.67,21
L03215,Current,2024-11-29,7166.67,6
L03216,Current,2024-12-07,8190.0,21
L03217,Default,2024-09-15,8869.84,2
L03218,Current,2024-12-06,9700.0,40
L03219,Current,2024-12-08,9266.67,24
L03220,Current,2024-12-23,5600.0,24
L03221,Current,2024-11-26,25833.33,17
L03222,Current,2024-12-29,14580.0,6
L03223,Current,2024-12-20,7200.0,36
L03224,Default,2024-09-26,1651.77,5
L03225,Default,2024-10-19,6828.67,2
L03226,Current,2024-11-29,9333.33,8
L03227,Current,2024-11-30,3087.5,42
L03228,Fully Paid,2024-09-06,0.0,36
L03229,Current,2024-12-02,5500.0,26
L03230,Current,2024-12-23,3216.67,40
L03231,Default,2024-11-09,8114.63,12
L03232,Current,2024-12-11,14630.0,27
L03233,Current,2024-11-28,4366.67,40
L03234,Current,2024-12-04,583.33,35
L03235,Current,2024-12-22,18493.33,22
L03236,Current,2024-12-15,4208.33,38
L03237,Current,2024-12-24,10810.0,13
L03238,Current,2024-12-11,15125.0,21
L03239,Current,2024-12-29,9208.33,19
L03240,Current,2024-12-23,18791.67,7
L03241,Default,2024-07-27,5516.52,10
L03242,Current,2024-12-14,4505.0,9
L03243,Late (30-59 days),2024-08-31,12672.91,18
L03244,Current,2024-12-04,2550.0,19
L03245,Current,2024-12-13,1895.83,35
L03246,Current,2024-12-15,24375.0,15
L03247,Current,2024-12-15,3225.0,5
L03248,Current,2024-11-28,19964.58,11
L03249,Late (90+ days),2024-09-12,1390.75,3
L03250,Current,2024-12-04,975.0,36
L03251,Late (90+ days),2024-10-20,4096.33,6
L03252,Current,2024-12-11,8240.0,36
L03253,Default,2024-07-29,4494.75,1
L03254,Current,2024-12-22,13666.67,28
L03255,Current,2024-11-26,14666.67,38
L03256,Fully Paid,2024-08-11,0.0,24
L03257,Current,2024-12-28,9083.33,26
L03258,Current,2024-12-19,11818.75,17
L03259,Current,2024-12-22,33083.33,6
L03260,Fully Paid,2024-11-18,0.0,36
L03261,Current,2024-12-17,5981.67,23
L03262,Current,2024-12-20,327.08,47
L03263,Current,2024-12-29,12541.67,15
L03264,Fully Paid,2024-08-03,0.0,36
L03265,Fully Paid,2024-09-26,0.0,24
L03266,Current,2024-12-21,5795.83,22
L03267,Current,2024-12-02,6861.11,10
L03268,Current,2024-12-04,13943.33,13
L03269,Default,2024-11-02,4302.6,1
L03270,Default,2024-07-28,8568.39,6
L03271,Current,2024-12-29,12488.89,20
L03272,Current,2024-12-03,14804.17,14
L03273,Default,2024-09-01,10349.69,7
L03274,Default,2024-07-11,2626.19,9
L03275,Default,2024-07-30,12888.11,5
L03276,Fully Paid,2024-08-06,0.0,36
L03277,Fully Paid,2024-07-28,0.0,36
L03278,Current,2024-12-24,15640.0,9
L03279,Fully Paid,2024-10-25,0.0,36
L03280,Charged Off,2024-10-31,9578.1,18
L03281,Current,2024-12-09,2311.11,28
L03282,Current,2024-12-26,2300.0,45
L03283,Current,2024-12-18,5735.0,29
L03284,Current,2024-12-13,922.22,32
L03285,Current,2024-12-20,4547.92,11
L03286,Current,2024-12-21,2400.0,28
L03287,Current,2024-11-29,6250.0,36
L03288,Current,2024-12-14,21111.11,17
L03289,Current,2024-12-18,11500.0,9
L03290,Current,2024-12-31,17710.0,14
L03291,Current,2024-11-28,17847.22,11
L03292,Current,2024-12-20,4791.67,13
L03293,Current,2024-12-05,13333.33,40
L03294,Current,2024-12-27,12025.0,9
L03295,Default,2024-09-29,6088.22,8
L03296,Current,2024-11-30,15138.33,29
L03297,Default,2024-11-07,5625.55,1
L03298,Current,2024-12-10,6500.0,23
L03299,Late (90+ days),2024-11-25,13284.92,8
L03300,Fully Paid,2024-09-20,0.0,36
L03301,Default,2024-10-31,3277.3,9
L03302,Current,2024-12-06,5555.56,11
L03303,Fully Paid,2024-08-28,0.0,24
L03304,Current,2024-12-25,13600.0,19
L03305,Fully Paid,2024-09-10,0.0,36
L03306,Current,2024-12-22,35555.56,4
L03307,Current,2024-12-30,3222.92,31
L03308,Default,2024-11-11,8438.57,14
L03309,Charged Off,2024-08-06,2090.88,22
L03310,Current,2024-12-01,19636.67,17
L03311,Current,2024-12-02,5212.5,30
L03312,Current,2024-12-14,6133.33,24
L03313,Current,2024-12-31,3712.5,42
L03314,Current,2024-12-10,6187.5,18
L03315,Fully Paid,2024-11-20,0.0,24
L03316,Fully Paid,2024-08-08,0.0,24
L03317,Current,2024-12-11,5718.75,33
L03318,Default,2024-07-09,5698.65,0
L03319,Charged Off,2024-10-29,1141.01,11
L03320,Current,2024-12-18,13416.67,6
L03321,Current,2024-12-28,32033.33,5
L03322,Late (90+ days),2024-09-20,6782.92,14
L03323,Charged Off,2024-09-10,1802.26,19
L03324,Current,2024-12-28,23500.0,6
L03325,Current,2024-12-27,2520.83,38
L03326,Current,2024-11-26,555.56,34
L03327,Late (90+ days),2024-08-26,11997.24,26
L03328,Fully Paid,2024-11-08,0.0,36
L03329,Default,2024-08-21,319.82,2
L03330,Current,2024-12-15,14100.0,24
L03331,Current,2024-12-20,13066.67,12
L03332,Current,2024-12-16,700.0,29
L03333,Current,2024-12-06,12896.67,7
L03334,Default,2024-11-09,11546.65,1
L03335,Fully Paid,2024-11-26,0.0,36
L03336,Current,2024-12-18,5361.11,26
L03337,Fully Paid,2024-10-21,0.0,24
L03338,Current,2024-12-07,5044.44,28
L03339,Current,2024-12-06,9500.0,9
L03340,Current,2024-12-13,3305.56,29
L03341,Current,2024-12-22,10286.11,13
L03342,Charged Off,2024-11-01,2805.42,15
L03343,Current,2024-12-12,4145.83,38
L03344,Late (30-59 days),2024-07-29,4224.47,18
L03345,Fully Paid,2024-08-13,0.0,36
L03346,Default,2024-09-13,3627.37,3
L03347,Current,2024-12-23,19218.75,3
L03348,Current,2024-12-09,2700.0,39
L03349,Fully Paid,2024-11-07,0.0,36
L03350,Current,2024-12-08,3528.33,31
L03351,Late (90+ days),2024-07-23,4395.04,21
L03352,Current,2024-12-19,3583.33,26
L03353,Default,2024-07-29,3309.57,8
L03354,Late (60-89 days),2024-08-09,15903.68,18
L03355,Default,2024-08-24,8736.85,8
L03356,Fully Paid,2024-08-02,0.0,36
L03357,Current,2024-12-14,7750.0,9
L03358,Current,2024-12-04,21011.11,5
L03359,Fully Paid,2024-11-08,0.0,24
L03360,Current,2024-12-04,27143.75,5
L03361,Current,2024-12-08,11550.0,20
L03362,Current,2024-12-20,12350.0,22
L03363,Current,2024-12-04,7600.0,17
L03364,Fully Paid,2024-08-14,0.0,36
L03365,Current,2024-12-26,7679.17,5
L03366,Default,2024-11-21,7514.04,11
L03367,Current,2024-11-29,14222.22,20
L03368,Default,2024-09-05,13101.26,4
L03369,Fully Paid,2024-08-05,0.0,24
L03370,Current,2024-12-17,14444.44,23
L03371,Current,2024-12-22,14302.78,17
L03372,Current,2024-11-30,12187.5,15
L03373,Late (60-89 days),2024-07-20,2748.06,20
L03374,Current,2024-11-28,8322.22,8
L03375,Fully Paid,2024-11-10,0.0,36
L03376,Current,2024-12-13,8011.67,41
L03377,Current,2024-12-02,12508.33,17
L03378,Current,2024-12-04,12429.17,5
L03379,Current,2024-12-26,29735.0,3
L03380,Current,2024-12-01,4369.44,23
L03381,Current,2024-12-12,11333.33,43
L03382,Current,2024-12-22,27200.0,12
L03383,Current,2024-12-23,5541.67,21
L03384,Current,2024-12-12,900.0,33
L03385,Current,2024-12-16,2770.83,19
L03386,Default,2024-07-21,1928.13,3
L03387,Current,2024-12-04,13812.5,14
L03388,Current,2024-12-13,991.67,29
L03389,Current,2024-12-28,3527.78,26
L03390,Current,2024-11-26,4444.44,28
L03391,Current,2024-12-27,3911.11,25
L03392,Current,2024-12-29,9789.58,11
L03393,Late (30-59 days),2024-07-23,5187.01,8
L03394,Current,2024-12-25,3506.25,39
L03395,Current,2024-11-29,10370.0,9
L03396,Current,2024-12-04,7933.33,15
L03397,Current,2024-12-05,9300.0,24
L03398,Fully Paid,2024-11-07,0.0,36
L03399,Default,2024-08-05,8687.1,21
L03400,Fully Paid,2024-07-09,0.0,36
L03401,Current,2024-12-15,15675.0,5
L03402,Default,2024-09-02,7118.72,8
L03403,Current,2024-12-15,791.67,46
L03404,Fully Paid,2024-07-05,0.0,36
L03405,Fully Paid,2024-11-11,0.0,36
L03406,Current,2024-11-29,16000.0,18
L03407,Current,2024-12-30,4802.78,17
L03408,Current,2024-12-24,4853.33,47
L03409,Current,2024-12-02,2839.58,19
L03410,Default,2024-10-17,7089.49,5
L03411,Fully Paid,2024-10-16,0.0,36
L03412,Current,2024-12-06,24333.33,4
L03413,Default,2024-11-20,12782.21,13
L03414,Fully Paid,2024-11-10,0.0,36
L03415,Current,2024-12-05,6148.33,29
L03416,Late (90+ days),2024-09-16,16461.47,30
L03417,Current,2024-12-11,29700.0,3
L03418,Current,2024-12-02,5312.5,23
L03419,Current,2024-12-03,11156.25,31
L03420,Current,2024-12-15,2737.5,42
L03421,Current,2024-12-10,3266.67,22
L03422,Current,2024-12-20,17600.0,3
L03423,Default,2024-10-08,8972.43,0
L03424,Current,2024-12-20,5325.0,36
L03425,Fully Paid,2024-11-11,0.0,24
L03426,Current,2024-12-15,10350.0,21
L03427,Current,2024-12-25,15844.44,5
L03428,Current,2024-12-04,7535.0,27
L03429,Default,2024-07-18,2500.06,6
L03430,Late (90+ days),2024-11-27,2136.78,10
L03431,Current,2024-12-31,24750.0,3
L03432,Fully Paid,2024-08-22,0.0,36
L03433,Fully Paid,2024-11-02,0.0,36
L03434,Fully Paid,2024-11-28,0.0,24
L03435,Current,2024-12-21,4343.75,33
L03436,Late (90+ days),2024-08-01,5246.11,12
L03437,Fully Paid,2024-08-06,0.0,36
L03438,Charged Off,2024-08-20,7105.9,19
L03439,Default,2024-07-30,2001.1,2
L03440,Current,2024-12-12,6113.33,32
L03441,Current,2024-12-08,19486.11,13
L03442,Current,2024-12-06,2375.0,17
L03443,Current,2024-12-12,3726.67,47
L03444,Fully Paid,2024-11-09,0.0,24
L03445,Current,2024-12-23,20000.0,24
L03446,Default,2024-10-28,5192.59,8
L03447,Default,2024-11-28,13169.01,10
L03448,Charged Off,2024-10-14,6991.69,26
L03449,Current,2024-12-24,24450.0,15
L03450,Fully Paid,2024-11-27,0.0,36
L03451,Current,2024-12-19,2266.67,32
L03452,Current,2024-12-30,5133.33,22
L03453,Fully Paid,2024-10-09,0.0,36
L03454,Current,2024-12-01,4462.5,41
L03455,Current,2024-12-22,8138.33,41
L03456,Current,2024-12-16,22666.67,26
L03457,Current,2024-12-04,5163.89,23
L03458,Current,2024-11-27,3450.0,27
L03459,Fully Paid,2024-10-14,0.0,36
L03460,Current,2024-12-26,13806.67,22
L03461,Fully Paid,2024-09-15,0.0,36
L03462,Current,2024-12-02,33155.56,4
L03463,Current,2024-12-22,1686.67,38
L03464,Fully Paid,2024-08-02,0.0,36
L03465,Current,2024-12-04,26666.67,12
L03466,Current,2024-12-30,13361.11,10
L03467,Current,2024-12-24,345.83,47
L03468,Current,2024-12-21,20825.0,6
L03469,Current,2024-12-22,9808.33,4
L03470,Fully Paid,2024-08-10,0.0,36
L03471,Current,2024-11-30,7850.0,18
L03472,Current,2024-12-01,8150.0,24
L03473,Current,2024-12-30,12195.0,33
L03474,Late (30-59 days),2024-08-08,9301.72,3
L03475,Fully Paid,2024-07-05,0.0,24
L03476,Default,2024-09-30,1624.77,5
L03477,Late (30-59 days),2024-10-11,13274.03,5
L03478,Default,2024-09-17,3735.47,2
L03479,Current,2024-12-06,1925.0,33
L03480,Current,2024-12-28,6090.0,42
L03481,Current,2024-12-10,2085.42,41
L03482,Fully Paid,2024-11-29,0.0,36
L03483,Current,2024-12-25,7840.0,39
L03484,Current,2024-12-04,6688.89,8
L03485,Current,2024-12-05,8711.11,22
L03486,Current,2024-11-30,3633.33,24
L03487,Current,2024-11-26,7980.56,19
L03488,Late (30-59 days),2024-09-18,10131.49,23
L03489,Fully Paid,2024-11-22,0.0,36
L03490,Fully Paid,2024-07-30,0.0,24
L03491,Default,2024-08-21,12330.19,6
L03492,Current,2024-11-30,35555.56,4
L03493,Charged Off,2024-07-23,9494.48,24
L03494,Default,2024-07-30,2292.96,10
L03495,Current,2024-12-17,32833.33,10
L03496,Current,2024-12-28,30450.0,7
L03497,Current,2024-11-28,26502.78,7
L03498,Current,2024-12-30,12043.75,7
L03499,Current,2024-12-04,6986.67,28
L03500,Current,2024-12-11,7560.0,46
L03501,Current,2024-11-26,17050.0,3
L03502,Default,2024-11-15,2476.56,5
L03503,Late (90+ days),2024-09-24,11095.55,21
L03504,Current,2024-12-05,10208.33,13
L03505,Current,2024-12-01,8712.5,7
L03506,Current,2024-12-24,9838.89,13
L03507,Late (90+ days),2024-07-28,8771.93,23
L03508,Current,2024-12-09,8268.75,21
L03509,Current,2024-12-03,2644.44,28
L03510,Current,2024-12-04,9777.78,4
L03511,Fully Paid,2024-11-26,0.0,36
L03512,Late (60-89 days),2024-10-21,7964.28,25
L03513,Current,2024-12-13,9775.0,14
L03514,Current,2024-12-19,16666.67,21
L03515,Current,2024-12-01,7333.33,40
L03516,Late (90+ days),2024-09-04,13336.64,24
L03517,Current,2024-12-03,6976.67,14
L03518,Current,2024-12-17,25412.5,5
L03519,Current,2024-11-29,8780.56,7
L03520,Current,2024-12-17,4166.67,43
L03521,Current,2024-12-10,18666.67,12
L03522,Fully Paid,2024-08-04,0.0,36
L03523,Current,2024-12-23,5344.44,23
L03524,Current,2024-12-13,8295.83,26
L03525,Charged Off,2024-08-24,865.09,19
L03526,Current,2024-12-05,5250.0,21
L03527,Current,2024-12-08,9900.0,9
L03528,Current,2024-12-01,18888.89,19
L03529,Current,2024-12-21,15108.33,23
L03530,Late (90+ days),2024-10-09,8844.61,7
L03531,Late (60-89 days),2024-09-20,12973.57,22
L03532,Current,2024-12-26,5555.56,16
L03533,Fully Paid,2024-07-31,0.0,36
L03534,Late (90+ days),2024-10-29,5705.73,28
L03535,Current,2024-12-20,13953.33,8
L03536,Charged Off,2024-10-11,1223.3,28
L03537,Fully Paid,2024-10-22,0.0,36
L03538,Current,2024-11-30,1316.67,30
L03539,Current,2024-12-25,808.33,33
L03540,Current,2024-12-05,1350.0,45
L03541,Fully Paid,2024-07-28,0.0,36
L03542,Current,2024-12-12,8043.75,21
L03543,Current,2024-12-16,9697.92,13
L03544,Late (60-89 days),2024-10-09,30128.94,24
L03545,Current,2024-11-26,16662.5,5
L03546,Current,2024-12-28,30666.67,14
L03547,Default,2024-11-27,3790.08,11
L03548,Late (90+ days),2024-09-01,4492.4,11
L03549,Late (90+ days),2024-09-26,11254.22,15
L03550,Current,2024-12-09,1387.5,42
L03551,Default,2024-10-22,4332.49,2
L03552,Current,2024-12-20,30833.33,11
L03553,Current,2024-11-29,11319.44,11
L03554,Current,2024-12-29,17500.0,6
L03555,Current,2024-12-27,9238.33,37
L03556,Current,2024-12-10,933.33,29
L03557,Fully Paid,2024-08-13,0.0,36
L03558,Current,2024-12-24,2600.0,27
L03559,Current,2024-12-17,1275.0,42
L03560,Current,2024-12-24,3500.0,13
L03561,Default,2024-07-11,2654.42,15
L03562,Fully Paid,2024-10-05,0.0,36
L03563,Default,2024-07-30,8367.13,3
L03564,Current,2024-12-15,8625.0,25
L03565,Default,2024-09-05,8252.26,8
L03566,Late (60-89 days),2024-09-02,3782.75,5
L03567,Current,2024-12-29,7614.58,5
L03568,Current,2024-11-26,36666.67,4
L03569,Default,2024-09-24,8994.01,1
L03570,Current,2024-12-22,7536.67,43
L03571,Fully Paid,2024-07-23,0.0,24
L03572,Late (30-59 days),2024-11-05,7781.81,13
L03573,Current,2024-12-28,10377.08,31
L03574,Fully Paid,2024-08-11,0.0,36
L03575,Current,2024-12-02,3931.25,31
L03576,Fully Paid,2024-11-03,0.0,36
L03577,Current,2024-12-25,24500.0,18
L03578,Fully Paid,2024-11-05,0.0,36
L03579,Current,2024-11-26,4697.22,17
L03580,Current,2024-12-29,3666.67,6
L03581,Current,2024-11-29,6847.22,7
L03582,Current,2024-12-25,466.67,44
L03583,Current,2024-12-21,18865.0,27
L03584,Default,2024-11-01,8485.71,1
L03585,Late (90+ days),2024-10-10,8550.21,2
L03586,Fully Paid,2024-08-31,0.0,36
L03587,Current,2024-12-21,7387.5,39
L03588,Fully Paid,2024-09-18,0.0,36
L03589,Fully Paid,2024-08-10,0.0,36
L03590,Current,2024-11-29,245.83,47
L03591,Fully Paid,2024-07-27,0.0,36
L03592,Current,2024-12-25,6905.56,14
L03593,Current,2024-12-22,4000.0,24
L03594,Current,2024-12-08,19066.67,12
L03595,Current,2024-12-10,5500.0,13
L03596,Current,2024-12-23,12150.0,30
L03597,Fully Paid,2024-10-31,0.0,36
L03598,Late (60-89 days),2024-10-11,8165.51,15
L03599,Fully Paid,2024-08-11,0.0,36
L03600,Late (90+ days),2024-08-17,13069.12,15
L03601,Current,2024-12-31,4233.33,40
L03602,Current,2024-12-16,475.0,45
L03603,Current,2024-12-01,5408.33,25
L03604,Current,2024-12-10,6525.0,19
L03605,Fully Paid,2024-09-19,0.0,24
L03606,Late (90+ days),2024-07-25,15214.03,6
L03607,Fully Paid,2024-10-19,0.0,24
L03608,Fully Paid,2024-11-10,0.0,24
L03609,Current,2024-12-14,10275.0,9
L03610,Current,2024-12-08,6716.67,5
L03611,Fully Paid,2024-08-17,0.0,36
L03612,Default,2024-08-31,1646.87,2
L03613,Current,2024-12-16,22646.67,17
L03614,Current,2024-12-22,31333.33,13
L03615,Current,2024-11-28,1129.17,23
L03616,Default,2024-08-16,9226.04,17
L03617,Current,2024-12-17,16560.0,14
L03618,Late (90+ days),2024-10-27,4323.12,5
L03619,Fully Paid,2024-08-14,0.0,36
L03620,Current,2024-12-05,7916.67,23
L03621,Fully Paid,2024-08-19,0.0,24
L03622,Fully Paid,2024-08-06,0.0,24
L03623,Fully Paid,2024-07-22,0.0,36
L03624,Current,2024-12-08,20995.0,9
L03625,Fully Paid,2024-11-24,0.0,24
L03626,Current,2024-12-03,3255.56,32
L03627,Current,2024-12-22,11123.33,13
L03628,Fully Paid,2024-11-29,0.0,36
L03629,Current,2024-11-28,9066.67,44
L03630,Current,2024-12-27,425.0,47
L03631,Fully Paid,2024-11-10,0.0,24
L03632,Charged Off,2024-09-06,803.12,16
L03633,Current,2024-12-11,3111.11,16
L03634,Current,2024-12-06,10915.0,23
L03635,Default,2024-10-20,2034.71,2
L03636,Fully Paid,2024-08-12,0.0,36
L03637,Default,2024-11-16,2758.15,12
L03638,Fully Paid,2024-08-23,0.0,36
L03639,Current,2024-12-29,15516.67,10
L03640,Late (60-89 days),2024-10-24,5434.85,2
L03641,Current,2024-12-28,17188.89,19
L03642,Late (30-59 days),2024-07-21,10875.68,23
L03643,Current,2024-12-13,9277.78,26
L03644,Fully Paid,2024-08-16,0.0,24
L03645,Current,2024-12-06,7975.0,19
L03646,Current,2024-11-26,7104.17,26
L03647,Current,2024-12-12,5016.67,29
L03648,Current,2024-12-11,5000.0,42
L03649,Current,2024-12-09,23625.0,9
L03650,Current,2024-12-31,3520.83,22
L03651,Late (60-89 days),2024-09-21,3084.82,26
L03652,Default,2024-07-19,2336.2,4
L03653,Current,2024-12-22,825.0,44
L03654,Current,2024-12-06,5281.25,35
L03655,Current,2024-12-03,1366.67,32
L03656,Current,2024-12-18,7922.22,13
L03657,Fully Paid,2024-07-15,0.0,36
L03658,Current,2024-12-03,4316.67,20
L03659,Charged Off,2024-09-04,3284.39,17
L03660,Default,2024-08-20,4284.91,6
L03661,Late (30-59 days),2024-10-12,13314.47,23
L03662,Charged Off,2024-09-15,2031.02,13
L03663,Current,2024-12-26,14327.08,25
L03664,Fully Paid,2024-11-22,0.0,36
L03665,Current,2024-11-27,16900.0,10
L03666,Late (60-89 days),2024-09-07,9992.87,13
L03667,Charged Off,2024-08-24,2956.34,27
L03668,Late (60-89 days),2024-10-30,10085.77,16
L03669,Current,2024-11-28,1416.67,34
L03670,Current,2024-11-27,2711.11,28
L03671,Current,2024-12-13,17891.67,10
L03672,Current,2024-12-18,1500.0,27
L03673,Current,2024-12-26,13387.5,6
L03674,Current,2024-11-29,14166.67,31
L03675,Current,2024-11-26,9055.56,16
L03676,Current,2024-12-12,7402.78,23
L03677,Current,2024-11-28,13466.67,8
L03678,Current,2024-12-10,7743.33,14
L03679,Current,2024-12-21,3250.0,34
L03680,Current,2024-12-30,13595.83,11
L03681,Current,2024-12-30,1983.33,31
L03682,Default,2024-07-16,12186.0,21
L03683,Current,2024-12-15,189.58,47
L03684,Current,2024-12-16,7333.33,20
L03685,Fully Paid,2024-09-15,0.0,36
L03686,Current,2024-12-04,1200.0,32
L03687,Current,2024-11-29,10637.5,11
L03688,Late (60-89 days),2024-11-03,7292.31,15
L03689,Default,2024-11-16,9445.93,0
L03690,Charged Off,2024-08-28,2829.23,20
L03691,Current,2024-12-15,13241.67,25
L03692,Current,2024-11-29,5568.33,47
L03693,Default,2024-09-02,3851.37,0
L03694,Current,2024-12-24,725.0,22
L03695,Current,2024-12-28,7425.0,27
L03696,Fully Paid,2024-10-31,0.0,36
L03697,Current,2024-12-03,783.33,34
L03698,Current,2024-12-12,11350.0,12
L03699,Current,2024-12-31,6380.0,31
L03700,Late (30-59 days),2024-08-07,9301.25,15
L03701,Current,2024-12-10,5561.11,14
L03702,Current,2024-12-16,7678.33,43
L03703,Current,2024-11-27,3083.33,38
L03704,Current,2024-12-17,1127.78,29
L03705,Current,2024-12-09,8138.33,41
L03706,Late (90+ days),2024-09-16,12275.74,24
L03707,Current,2024-12-13,5506.67,32
L03708,Current,2024-12-23,6733.33,12
L03709,Default,2024-08-27,7605.69,7
L03710,Current,2024-11-28,2916.67,22
L03711,Current,2024-12-16,8813.89,17
L03712,Current,2024-12-25,1812.5,42
L03713,Current,2024-12-11,9533.33,8
L03714,Default,2024-07-22,3174.31,22
L03715,Current,2024-12-19,5813.89,13
L03716,Fully Paid,2024-08-31,0.0,24
L03717,Current,2024-12-02,8250.0,5
L03718,Current,2024-12-25,3666.67,21
L03719,Fully Paid,2024-10-25,0.0,36
L03720,Current,2024-12-04,32240.0,8
L03721,Current,2024-12-05,21930.0,9
L03722,Current,2024-12-26,2239.58,43
L03723,Current,2024-12-26,8900.0,18
L03724,Current,2024-12-28,18058.33,3
L03725,Current,2024-12-04,1650.0,39
L03726,Current,2024-12-23,18666.67,32
L03727,Default,2024-08-02,7496.84,8
