loan_id,customer_id,origination_date,loan_amount,term_months,interest_rate,loan_grade,purpose
L03182,B00363,2022-01-17,6300,48,21.17,E,Medical
L03183,B02646,2024-08-04,18900,48,22.41,E,Home Improvement
L03184,B01533,2024-09-08,22500,48,25.39,F,Home Improvement
L03185,B01384,2023-06-05,3500,36,11.46,B,Vacation
L03186,B00667,2023-03-22,17400,48,26.84,F,Medical
L03187,B02813,2021-03-01,18200,24,26.49,F,Medical
L03188,B02476,2024-06-11,17500,48,11.09,B,Personal
L03189,B03101,2022-02-09,21200,36,10.39,B,Business
L03190,B03402,2023-07-10,7200,36,17.8,D,Personal
L03191,B03106,2024-04-27,16500,24,16.87,D,Auto
L03192,B02552,2023-05-30,21400,36,9.2,B,Personal
L03193,B03900,2023-03-08,20700,60,13.56,C,Auto
L03194,B02152,2021-01-10,16000,36,22.11,E,Personal
L03195,B00388,2022-03-16,40000,60,25.1,F,Personal
L03196,B03162,2022-02-26,18900,36,21.9,E,Home Improvement
L03197,B02381,2022-07-25,16300,36,13.24,C,Personal
L03198,B00377,2021-05-09,12900,48,13.27,C,Debt Consolidation
L03199,B04336,2024-03-28,16800,36,26.15,F,Personal
L03200,B04278,2021-07-28,21500,48,17.09,D,Home Improvement
L03201,B01281,2024-01-05,12500,36,17.75,D,Medical
L03202,B00744,2022-01-18,22200,60,16.44,D,Personal
L03203,B03487,2023-01-20,9300,36,13.97,C,Personal
L03204,B01069,2022-10-30,15000,48,12.69,C,Debt Consolidation
L03205,B01009,2022-02-08,6200,36,17.43,D,Medical
L03206,B04297,2023-07-27,9900,48,21.96,E,Debt Consolidation
L03207,B00343,2021-08-22,38200,48,11.14,B,Medical
L03208,B03284,2022-06-22,39800,36,7.63,A,Personal
L03209,B00631,2023-09-30,21700,36,17.62,D,Debt Consolidation
L03210,B00298,2023-12-17,5200,48,12.57,C,Medical
L03211,B00698,2024-08-01,13600,60,17.96,D,Debt Consolidation
L03212,B01506,2022-10-04,36200,36,13.52,C,Debt Consolidation
L03213,B02761,2024-05-07,15800,48,14.69,C,Debt Consolidation
L03214,B02826,2023-03-07,40000,36,15.12,D,Business
L03215,B00379,2024-06-05,8600,36,26.35,F,Auto
L03216,B02796,2023-03-15,12600,60,26.24,F,Business
L03217,B00706,2024-04-17,25700,48,16.36,D,Debt Consolidation
L03218,B02415,2021-08-22,29100,60,7.61,A,Debt Consolidation
L03219,B00771,2022-12-14,27800,36,13.78,C,Personal
L03220,B04002,2022-12-22,16800,36,16.24,D,Home Improvement
L03221,B01095,2023-07-27,40000,48,20.86,E,Personal
L03222,B03465,2024-06-18,16200,60,12.55,C,Personal
L03223,B03595,2021-12-20,18000,60,13.44,C,Home Improvement
L03224,B04445,2022-09-02,8200,36,22.62,E,Debt Consolidation
L03225,B01232,2024-06-12,16500,36,21.21,E,Home Improvement
L03226,B01447,2024-04-23,12000,36,16.29,D,Debt Consolidation
L03227,B04189,2021-06-23,24700,48,9.87,B,Business
L03228,B02403,2021-10-02,22800,36,20.88,E,Business
L03229,B01827,2022-10-04,19800,36,22.25,E,Auto
L03230,B03848,2021-08-30,19300,48,17.73,D,Debt Consolidation
L03231,B01093,2022-05-04,13000,48,16.73,D,Debt Consolidation
L03232,B01721,2022-09-18,26600,60,11.39,B,Personal
L03233,B00883,2021-08-28,13100,60,16.92,D,Personal
L03234,B00124,2022-01-10,21000,36,13.16,C,Medical
L03235,B03491,2023-02-04,29200,60,10.76,B,Medical
L03236,B03595,2021-10-17,20200,48,18.26,D,Debt Consolidation
L03237,B00603,2023-11-13,13800,60,16.16,D,Vacation
L03238,B03832,2023-03-07,36300,36,21.95,E,Debt Consolidation
L03239,B00305,2023-05-07,19500,36,17.72,D,Medical
L03240,B03229,2024-05-06,22000,48,14.48,C,Personal
L03241,B03160,2021-10-10,13600,60,22.18,E,Personal
L03242,B01252,2024-03-23,5300,60,25.42,F,Personal
L03243,B00937,2023-02-25,18800,48,26.91,F,Medical
L03244,B03718,2023-05-17,5400,36,16.94,D,Personal
L03245,B02314,2022-01-16,7000,48,23.59,E,Medical
L03246,B02132,2023-09-24,32500,60,9.04,A,Debt Consolidation
L03247,B03284,2024-07-25,3600,48,7.51,A,Medical
L03248,B03290,2024-01-06,25900,48,21.35,E,Vacation
L03249,B02199,2024-08-14,2800,24,22.52,E,Personal
L03250,B00686,2021-12-21,3900,48,9.49,B,Vacation
L03251,B04236,2024-02-11,10300,36,26.31,F,Debt Consolidation
L03252,B00055,2021-12-08,20600,60,22.05,E,Auto
L03253,B03213,2023-09-30,18600,48,12.74,C,Debt Consolidation
L03254,B04170,2022-08-15,32800,48,12.16,C,Home Improvement
L03255,B03207,2021-10-15,40000,60,10.93,B,Personal
L03256,B02956,2022-01-19,5700,24,17.18,D,Personal
L03257,B01945,2022-10-07,32700,36,17.96,D,Personal
L03258,B00642,2023-07-13,18300,48,9.67,B,Debt Consolidation
L03259,B00062,2024-06-22,39700,36,10.19,B,Vacation
L03260,B01224,2021-04-20,8900,36,20.69,E,Debt Consolidation
L03261,B02538,2023-01-06,9700,60,17.44,D,Personal
L03262,B00493,2021-01-20,15700,48,19.93,E,Medical
L03263,B01140,2023-09-20,21500,36,13.71,C,Medical
L03264,B01256,2021-10-07,7200,36,14.76,C,Personal
L03265,B02496,2022-02-04,17400,24,22.93,E,Personal
L03266,B03286,2023-02-26,10700,48,14.0,C,Home Improvement
L03267,B02256,2024-02-25,9500,36,21.68,E,Home Improvement
L03268,B01002,2023-11-02,17800,60,18.16,D,Home Improvement
L03269,B01126,2024-08-30,6700,48,16.88,D,Personal
L03270,B03882,2023-10-11,19800,24,17.2,D,Auto
L03271,B04106,2023-04-18,28100,36,13.81,C,Home Improvement
L03272,B03545,2023-10-05,20900,48,16.91,D,Auto
L03273,B01147,2023-05-02,17200,36,26.06,F,Home Improvement
L03274,B00787,2023-06-29,10700,36,17.44,D,Debt Consolidation
L03275,B02052,2023-09-28,36900,60,17.2,D,Medical
L03276,B00259,2021-12-09,8400,36,11.0,B,Medical
L03277,B03850,2021-06-19,29200,36,21.11,E,Debt Consolidation
L03278,B00716,2024-03-03,18400,60,17.05,D,Auto
L03279,B01644,2021-03-05,11200,36,13.68,C,Home Improvement
L03280,B00124,2022-03-28,28300,24,14.09,C,Debt Consolidation
L03281,B01774,2022-08-22,10400,36,21.02,E,Home Improvement
L03282,B00922,2021-03-08,9200,60,17.3,D,Debt Consolidation
L03283,B02178,2022-07-17,11100,60,17.43,D,Auto
L03284,B01504,2022-04-06,8300,36,15.98,D,Debt Consolidation
L03285,B01853,2024-01-07,5900,48,16.89,D,Debt Consolidation
L03286,B02125,2022-08-15,10800,36,13.83,C,Debt Consolidation
L03287,B03255,2021-12-11,25000,48,16.31,D,Debt Consolidation
L03288,B02414,2023-07-26,40000,36,18.01,D,Personal
L03289,B04388,2024-03-04,18400,24,17.23,D,Personal
L03290,B00157,2023-10-12,23100,60,20.11,E,Debt Consolidation
L03291,B01124,2024-01-31,25700,36,21.8,E,Personal
L03292,B00918,2023-11-13,7500,36,22.69,E,Debt Consolidation
L03293,B01703,2021-08-20,40000,60,10.25,B,Home Improvement
L03294,B01666,2024-03-18,14800,48,17.87,D,Debt Consolidation
L03295,B04234,2021-08-22,9400,48,21.79,E,Personal
L03296,B02112,2022-07-03,29300,60,17.19,D,Home Improvement
L03297,B03715,2024-01-18,10400,36,17.91,D,Personal
L03298,B02555,2023-01-22,18000,36,17.45,D,Home Improvement
L03299,B03025,2024-01-16,17600,24,27.46,F,Debt Consolidation
L03300,B04036,2021-03-27,18400,36,12.61,C,Personal
L03301,B02837,2023-06-23,13200,24,17.92,D,Personal
L03302,B02398,2024-01-24,8000,36,9.85,B,Home Improvement
L03303,B02195,2022-03-24,15300,24,25.14,F,Debt Consolidation
L03304,B01556,2023-05-21,28800,36,15.32,D,Personal
L03305,B03626,2021-07-29,34000,36,18.22,D,Debt Consolidation
L03306,B02910,2024-08-31,40000,36,14.51,C,Home Improvement
L03307,B00344,2022-05-22,9100,48,17.92,D,Debt Consolidation
L03308,B01545,2022-09-02,19900,36,19.89,E,Auto
L03309,B03997,2021-03-08,22500,36,16.27,D,Debt Consolidation
L03310,B02819,2023-07-11,27400,60,14.06,C,Medical
L03311,B00039,2022-06-23,13900,48,17.52,D,Medical
L03312,B04383,2022-12-15,18400,36,17.45,D,Vacation
L03313,B03424,2021-06-28,29700,48,21.25,E,Medical
L03314,B01029,2023-06-19,9900,48,21.62,E,Vacation
L03315,B00236,2021-08-29,9300,24,13.3,C,Medical
L03316,B00969,2022-05-01,14100,24,17.12,D,Debt Consolidation
L03317,B01231,2022-03-06,18300,48,22.68,E,Home Improvement
L03318,B00239,2024-04-19,8500,36,21.3,E,Debt Consolidation
L03319,B01855,2022-12-20,3800,24,26.6,F,Personal
L03320,B00052,2024-06-03,16100,36,12.14,C,Home Improvement
L03321,B02156,2024-07-19,37200,36,14.78,C,Business
L03322,B01381,2023-05-27,9500,60,27.65,F,Business
L03323,B01057,2021-12-06,24800,36,25.86,F,Debt Consolidation
L03324,B00022,2024-06-15,28200,36,16.61,D,Personal
L03325,B00307,2021-10-13,12100,48,13.11,C,Home Improvement
L03326,B04107,2022-02-28,10000,36,16.05,D,Personal
L03327,B02610,2022-02-28,19900,48,17.92,D,Personal
L03328,B04294,2021-05-02,8700,36,16.54,D,Business
L03329,B03601,2024-03-13,1000,36,18.94,E,Medical
L03330,B01966,2022-12-20,28200,48,13.39,C,Debt Consolidation
L03331,B03579,2023-12-27,19600,36,6.7,A,Debt Consolidation
L03332,B02544,2022-07-30,3600,36,25.93,F,Auto
L03333,B00505,2024-05-07,14600,60,16.21,D,Personal
L03334,B00137,2024-01-09,21000,36,16.28,D,Personal
L03335,B01303,2021-12-11,11400,36,12.41,C,Vacation
L03336,B04015,2022-10-25,19300,36,11.8,C,Debt Consolidation
L03337,B03615,2022-08-23,15000,24,16.95,D,Home Improvement
L03338,B00507,2022-08-16,22700,36,8.72,A,Vacation
L03339,B01534,2024-03-18,15200,24,17.25,D,Personal
L03340,B03642,2022-07-02,17000,36,14.01,C,Personal
L03341,B04004,2023-11-20,16100,36,21.74,E,Debt Consolidation
L03342,B00708,2021-07-15,9300,24,24.95,F,Debt Consolidation
L03343,B01624,2021-10-05,19900,48,24.82,F,Home Improvement
L03344,B04238,2023-04-23,5400,48,25.8,F,Home Improvement
L03345,B02329,2021-05-02,12800,36,17.08,D,Home Improvement
L03346,B03015,2022-07-22,9600,60,22.17,E,Medical
L03347,B01708,2024-09-05,20500,48,14.72,C,Debt Consolidation
L03348,B00302,2021-09-17,14400,48,20.99,E,Debt Consolidation
L03349,B02445,2021-09-29,6500,36,26.32,F,Debt Consolidation
L03350,B00318,2022-05-27,7300,60,17.45,D,Auto
L03351,B02956,2021-10-27,13600,60,21.75,E,Vacation
L03352,B02928,2022-10-22,12900,36,17.2,D,Medical
L03353,B00858,2022-05-22,12600,48,25.71,F,Personal
L03354,B02721,2023-03-16,29000,48,12.83,C,Debt Consolidation
L03355,B03023,2023-09-30,14200,36,25.25,F,Debt Consolidation
L03356,B00677,2021-10-19,10500,36,20.22,E,Medical
L03357,B00379,2024-03-28,12400,24,20.96,E,Personal
L03358,B00217,2024-07-19,24400,36,12.16,C,Debt Consolidation
L03359,B03701,2022-07-05,8300,24,17.4,D,Home Improvement
L03360,B02897,2024-07-09,30300,48,17.8,D,Debt Consolidation
L03361,B02990,2023-04-29,19800,48,16.7,D,Home Improvement
L03362,B03831,2023-02-08,19500,60,10.37,B,Medical
L03363,B03657,2023-07-15,14400,36,17.33,D,Debt Consolidation
L03364,B01507,2021-06-04,14900,36,14.37,C,Personal
L03365,B01291,2024-07-21,9700,24,14.16,C,Debt Consolidation
L03366,B01940,2021-07-10,31000,60,18.54,D,Vacation
L03367,B00236,2023-04-06,32000,36,13.96,C,Debt Consolidation
L03368,B01784,2023-11-22,19400,48,7.99,A,Personal
L03369,B04196,2022-07-24,24000,24,17.28,D,Debt Consolidation
L03370,B02787,2023-01-26,40000,36,7.78,A,Medical
L03371,B01378,2023-07-21,27100,36,21.04,E,Debt Consolidation
L03372,B02756,2023-09-27,32500,24,7.42,A,Home Improvement
L03373,B02084,2022-11-02,4500,48,16.62,D,Debt Consolidation
L03374,B04410,2024-04-06,10700,36,15.94,D,Auto
L03375,B04096,2021-01-06,20900,36,18.16,D,Home Improvement
L03376,B02701,2021-07-10,25300,60,15.16,C,Debt Consolidation
L03377,B04105,2023-07-28,23700,36,17.27,D,Personal
L03378,B03550,2024-07-24,15700,24,16.81,D,Auto
L03379,B04153,2024-09-22,31300,60,13.1,C,Home Improvement
L03380,B02331,2023-01-04,12100,36,10.08,B,Home Improvement
L03381,B03762,2021-05-10,40000,60,17.96,D,Personal
L03382,B02012,2023-12-31,34000,60,20.89,E,Personal
L03383,B02642,2023-03-26,13300,36,10.68,B,Personal
L03384,B02113,2022-03-23,10800,36,7.17,A,Debt Consolidation
L03385,B03501,2023-05-30,13300,24,14.85,C,Business
L03386,B04232,2022-03-10,9500,36,21.0,E,Debt Consolidation
L03387,B01010,2023-10-11,19500,48,13.26,C,Home Improvement
L03388,B01630,2022-07-04,5100,36,15.94,D,Debt Consolidation
L03389,B03120,2022-10-24,12700,36,16.29,D,Business
L03390,B00850,2022-08-04,20000,36,13.44,C,Auto
L03391,B02868,2022-11-23,12800,36,7.24,A,Auto
L03392,B02040,2024-01-26,12700,48,13.1,C,Debt Consolidation
L03393,B03236,2024-03-29,6200,48,21.72,E,Personal
L03394,B00479,2021-09-25,18700,48,26.34,F,Debt Consolidation
L03395,B01311,2024-03-05,12200,60,17.48,D,Business
L03396,B02144,2023-09-21,13600,36,21.47,E,Personal
L03397,B00414,2022-12-05,18600,48,21.37,E,Personal
L03398,B01657,2021-04-10,21300,36,13.45,C,Home Improvement
L03399,B02632,2021-04-05,19000,60,20.0,E,Personal
L03400,B03937,2021-07-23,20500,36,10.73,B,Auto
L03401,B01395,2024-07-06,17100,60,22.36,E,Personal
L03402,B02624,2023-07-31,14600,48,20.18,E,Personal
L03403,B02291,2021-02-03,19000,48,17.28,D,Home Improvement
L03404,B00639,2021-09-12,11500,36,13.26,C,Personal
L03405,B03445,2021-11-20,30600,36,26.7,F,Medical
L03406,B00353,2023-06-23,32000,36,17.96,D,Debt Consolidation
L03407,B03149,2023-07-24,9100,36,13.11,C,Debt Consolidation
L03408,B03589,2021-01-02,22400,60,14.07,C,Personal
L03409,B00140,2023-05-27,4700,48,13.01,C,Home Improvement
L03410,B00252,2022-02-19,14400,60,22.85,E,Debt Consolidation
L03411,B00669,2021-09-28,14400,36,17.38,D,Debt Consolidation
L03412,B03843,2024-08-24,29200,24,14.54,C,Personal
L03413,B00317,2022-09-11,31100,48,22.15,E,Debt Consolidation
L03414,B04019,2021-11-22,7800,36,16.66,D,Home Improvement
L03415,B02927,2022-07-16,11900,60,13.97,C,Business
L03416,B02010,2021-07-11,40000,48,21.79,E,Auto
L03417,B02946,2024-09-02,32400,36,13.67,C,Auto
L03418,B01053,2023-01-09,10200,48,26.63,F,Debt Consolidation
L03419,B03564,2022-05-28,31500,48,14.47,C,Debt Consolidation
L03420,B01124,2021-06-18,21900,48,17.28,D,Debt Consolidation
L03421,B01344,2023-02-01,8400,36,19.97,E,Business
L03422,B00570,2024-09-22,19200,36,22.27,E,Personal
L03423,B03722,2024-08-21,20400,36,20.25,E,Debt Consolidation
L03424,B03917,2021-12-05,21300,48,22.64,E,Home Improvement
L03425,B01001,2021-04-17,17900,24,19.91,E,Debt Consolidation
L03426,B02924,2023-03-23,18400,48,17.58,D,Personal
L03427,B02237,2024-07-05,18400,36,14.26,C,Debt Consolidation
L03428,B03926,2022-09-18,13700,60,10.64,B,Debt Consolidation
L03429,B03253,2022-04-25,11500,60,21.15,E,Debt Consolidation
L03430,B03393,2023-05-30,4200,48,27.47,F,Debt Consolidation
L03431,B02331,2024-09-04,27000,36,9.83,B,Personal
L03432,B03393,2021-07-06,8400,36,25.03,F,Home Improvement
L03433,B02618,2021-07-14,13300,36,10.26,B,Debt Consolidation
L03434,B04121,2021-01-03,10900,24,21.98,E,Personal
L03435,B04356,2022-03-14,13900,48,17.21,D,Debt Consolidation
L03436,B02014,2023-09-04,10900,60,27.3,F,Personal
L03437,B01928,2021-06-09,40000,36,15.63,D,Debt Consolidation
L03438,B02545,2021-09-29,27500,36,17.42,D,Debt Consolidation
L03439,B03720,2024-04-30,5800,48,27.22,F,Debt Consolidation
L03440,B03674,2022-04-09,13100,60,26.65,F,Home Improvement
L03441,B01552,2023-11-30,30500,36,23.03,E,Business
L03442,B01683,2023-07-01,4500,36,13.05,C,Debt Consolidation
L03443,B00385,2021-01-20,17200,60,21.62,E,Debt Consolidation
L03444,B03037,2021-01-17,15400,24,21.37,E,Debt Consolidation
L03445,B02267,2022-12-05,40000,48,17.93,D,Home Improvement
L03446,B04446,2021-09-04,17100,48,22.64,E,Debt Consolidation
L03447,B00390,2023-05-15,30800,36,16.44,D,Debt Consolidation
L03448,B02919,2021-09-28,23200,36,9.74,B,Medical
L03449,B02114,2023-09-06,32600,60,13.85,C,Debt Consolidation
L03450,B01143,2021-05-26,6600,36,13.52,C,Personal
L03451,B00746,2022-04-14,20400,36,17.5,D,Debt Consolidation
L03452,B01731,2023-02-24,13200,36,10.98,B,Debt Consolidation
L03453,B04123,2021-07-02,19200,36,21.23,E,Auto
L03454,B04386,2021-07-29,30600,48,12.19,C,Personal
L03455,B04124,2021-07-31,25700,60,10.23,B,Debt Consolidation
L03456,B03231,2022-10-04,40000,60,12.99,C,Debt Consolidation
L03457,B03217,2023-01-23,14300,36,16.53,D,Home Improvement
L03458,B02515,2022-09-05,13800,36,17.97,D,Debt Consolidation
L03459,B01770,2021-10-08,8400,36,20.78,E,Business
L03460,B00108,2023-02-23,21800,60,16.07,D,Home Improvement
L03461,B02487,2021-09-30,8900,36,17.08,D,Business
L03462,B04299,2024-08-06,37300,36,13.14,C,Home Improvement
L03463,B00777,2021-10-20,4600,60,22.08,E,Personal
L03464,B01934,2021-05-21,6500,36,17.3,D,Debt Consolidation
L03465,B00438,2023-12-23,40000,36,13.92,C,Auto
L03466,B01035,2024-02-28,18500,36,17.34,D,Debt Consolidation
L03467,B00837,2021-01-18,16600,48,17.27,D,Personal
L03468,B00642,2024-06-03,23800,48,10.25,B,Home Improvement
L03469,B03175,2024-08-24,10700,48,10.64,B,Personal
L03470,B01809,2021-12-03,19000,36,23.38,E,Personal
L03471,B03876,2023-06-21,15700,36,21.41,E,Personal
L03472,B00643,2022-12-21,16300,48,16.06,D,Debt Consolidation
L03473,B00703,2022-03-13,27100,60,17.27,D,Personal
L03474,B02849,2024-07-10,13300,24,9.65,B,Home Improvement
L03475,B02918,2021-11-07,11700,24,17.62,D,Debt Consolidation
L03476,B03613,2023-04-24,3800,48,20.75,E,Home Improvement
L03477,B01723,2024-06-15,20400,36,10.04,B,Business
L03478,B00849,2023-06-26,5400,36,25.87,F,Business
L03479,B02555,2022-03-21,23100,36,22.22,E,Debt Consolidation
L03480,B01463,2021-06-27,20300,60,22.07,E,Medical
L03481,B03830,2021-07-25,14300,48,17.39,D,Medical
L03482,B03783,2021-10-14,35100,36,21.12,E,Debt Consolidation
L03483,B00511,2021-09-10,22400,60,10.85,B,Personal
L03484,B02157,2024-04-22,8600,36,17.67,D,Medical
L03485,B02920,2023-02-26,22400,36,13.47,C,Home Improvement
L03486,B00733,2022-12-21,10900,36,20.89,E,Home Improvement
L03487,B02951,2023-05-30,16900,36,21.91,E,Personal
L03488,B03961,2022-10-07,11600,60,22.26,E,Debt Consolidation
L03489,B01238,2021-10-14,34700,36,17.61,D,Debt Consolidation
L03490,B01481,2022-05-23,6200,24,14.2,C,Medical
L03491,B02466,2022-07-22,21900,60,17.22,D,Debt Consolidation
L03492,B02011,2024-08-13,40000,36,14.24,C,Auto
L03493,B02736,2021-06-22,23300,36,11.4,B,Debt Consolidation
L03494,B04200,2022-05-24,6300,36,16.91,D,Home Improvement
L03495,B02760,2024-02-08,39400,60,10.35,B,Personal
L03496,B00578,2024-05-15,37800,36,16.71,D,Auto
L03497,B03497,2024-05-13,32900,36,16.06,D,Medical
L03498,B00819,2024-05-29,14100,48,12.41,C,Auto
L03499,B04175,2022-08-07,13100,60,23.13,E,Personal
L03500,B01890,2021-02-24,32400,60,5.91,A,Debt Consolidation
L03501,B00559,2024-09-10,18600,36,10.38,B,Home Improvement
L03502,B02934,2022-09-10,9500,60,22.51,E,Debt Consolidation
L03503,B01620,2022-02-25,14000,60,21.07,E,Debt Consolidation
L03504,B00070,2023-11-27,14000,48,16.47,D,Home Improvement
L03505,B01190,2024-05-27,10200,48,12.55,C,Debt Consolidation
L03506,B02903,2023-11-10,15400,36,13.43,C,Debt Consolidation
L03507,B04341,2022-01-22,16900,48,22.21,E,Debt Consolidation
L03508,B03117,2023-03-14,14700,48,10.27,B,Home Improvement
L03509,B00684,2022-08-29,11900,36,26.54,F,Debt Consolidation
L03510,B03911,2024-08-16,11000,36,21.97,E,Debt Consolidation
L03511,B03773,2021-04-22,14800,36,12.84,C,Home Improvement
L03512,B00071,2022-05-06,13900,60,12.61,C,Debt Consolidation
L03513,B01263,2023-10-11,13800,48,14.14,C,Debt Consolidation
L03514,B02156,2023-03-02,40000,36,10.4,B,Home Improvement
L03515,B04398,2021-08-19,22000,60,12.59,C,Home Improvement
L03516,B01372,2022-05-09,22900,48,22.84,E,Business
L03517,B01916,2023-10-21,9100,60,15.87,D,Debt Consolidation
L03518,B03806,2024-07-30,32100,24,10.27,B,Personal
L03519,B04352,2024-05-01,10900,36,18.82,D,Debt Consolidation
L03520,B01548,2021-05-26,40000,48,17.16,D,Debt Consolidation
L03521,B03899,2023-12-18,28000,36,17.89,D,Home Improvement
L03522,B04456,2021-01-25,26200,36,9.84,B,Home Improvement
L03523,B03556,2023-01-10,14800,36,10.87,B,Home Improvement
L03524,B01214,2022-10-11,18100,48,16.84,D,Auto
L03525,B02141,2021-09-28,9800,36,26.64,F,Medical
L03526,B00861,2023-03-04,12600,36,12.95,C,Debt Consolidation
L03527,B00990,2024-03-10,13200,36,13.48,C,Debt Consolidation
L03528,B02924,2023-05-12,40000,36,11.9,B,Home Improvement
L03529,B01433,2023-01-19,24500,60,26.77,F,Debt Consolidation
L03530,B00341,2024-01-24,12500,36,27.49,F,Auto
L03531,B02378,2021-12-20,16100,48,14.14,C,Vacation
L03532,B01199,2023-08-23,10000,36,14.7,C,Debt Consolidation
L03533,B01468,2021-05-30,40000,36,14.42,C,Auto
L03534,B04297,2021-02-04,7600,60,14.85,C,Personal
L03535,B04194,2024-04-17,16100,60,21.48,E,Personal
L03536,B01292,2021-05-19,4700,36,17.14,D,Debt Consolidation
L03537,B00352,2021-01-29,40000,36,13.22,C,Debt Consolidation
L03538,B01302,2022-06-21,7900,36,16.05,D,Personal
L03539,B03640,2022-03-18,9700,36,27.68,F,Personal
L03540,B03088,2021-03-23,21600,48,16.31,D,Business
L03541,B00456,2021-05-04,6200,36,15.82,D,Personal
L03542,B03251,2023-03-27,14300,48,25.26,F,Home Improvement
L03543,B01158,2023-11-04,13300,48,26.15,F,Vacation
L03544,B00258,2022-08-10,40000,36,17.66,D,Home Improvement
L03545,B02110,2024-07-11,18600,48,11.61,B,Debt Consolidation
L03546,B00482,2023-10-24,40000,60,17.64,D,Personal
L03547,B03114,2023-05-01,14700,48,22.04,E,Debt Consolidation
L03548,B01397,2023-05-18,9100,60,23.36,E,Business
L03549,B02627,2023-04-04,20300,48,25.52,F,Home Improvement
L03550,B00648,2021-06-18,11100,48,17.13,D,Debt Consolidation
L03551,B01612,2024-08-04,7200,60,13.08,C,Debt Consolidation
L03552,B03826,2024-01-04,40000,48,21.94,E,Personal
L03553,B02269,2024-01-07,16300,36,13.15,C,Home Improvement
L03554,B03885,2024-06-15,21000,36,15.3,D,Home Improvement
L03555,B02755,2021-11-09,24100,60,13.94,C,Personal
L03556,B03587,2022-07-23,4800,36,17.35,D,Debt Consolidation
L03557,B03385,2021-06-21,17000,36,13.07,C,Debt Consolidation
L03558,B00759,2022-09-27,10400,36,10.21,B,Personal
L03559,B00633,2021-06-11,10200,48,20.7,E,Debt Consolidation
L03560,B03585,2023-11-14,4800,48,13.46,C,Medical
L03561,B00330,2022-02-21,4000,36,24.01,E,Debt Consolidation
L03562,B03020,2021-11-15,21500,36,22.99,E,Home Improvement
L03563,B00010,2024-01-04,13400,60,16.75,D,Debt Consolidation
L03564,B04054,2022-11-01,18000,48,10.61,B,Debt Consolidation
L03565,B02175,2023-03-12,24500,60,25.93,F,Medical
L03566,B00985,2024-04-16,7100,36,22.43,E,Personal
